waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326476744496	Nest2326477560560	25.011316225503585	37.382927790267814	12	None	None	None	
Wasp2326476744496	Nest2326477592992	30.037174274988804	15.847848296277993	15	None	None	None	
Wasp2326476744496	Nest2326477683392	64.57468724165697	25.337526535221485	27	None	None	None	
Wasp2326476744448	Nest2326477525488	49.916912993184205	23.26605817207111	5	None	None	None	
Wasp2326476744592	Nest2326477616128	43.31505564820503	29.363009317212864	18	None	None	None	
Wasp2326476744544	Nest2326477706000	82.56525546084877	7.218450366096039	30	None	None	None	
Wasp2326476744400	Nest2326477528512	9.271124269877996	21.709091970461603	9	None	None	None	
Wasp2326476744640	Nest2326477617904	87.21175547293274	8.935198023746752	19	None	None	None	
Wasp2326476744640	Nest2326477683824	70.44173843514487	14.727848245375611	28	None	None	None	
Wasp2326476744688	Nest2326477591504	19.900779210600003	18.027161719042386	14	None	None	None	
Wasp2326476744736	Nest2326477499552	36.031355351971854	36.033319781081175	4	None	None	None	
Wasp2326476744736	Nest2326477527216	89.13578366791738	9.202935288534729	7	None	None	None	
Wasp2326476744784	Nest2326477616176	77.25435724904673	16.926049868283005	18	None	None	None	
Wasp2326476744832	Nest2326477561568	52.065135775277454	30.82532963774832	13	None	None	None	
Wasp2326476744880	Nest2326477617952	79.85635955153535	10.892581790757545	19	None	None	None	
Wasp2326476744880	Nest2326477684544	40.4448638591586	25.11550132707428	29	None	None	None	
Wasp2326476744928	Nest2326477526592	86.22492518006844	16.95911353386654	6	None	None	None	
Wasp2326476744976	Nest2326477558496	81.2469437173248	21.87776697283098	10	None	None	None	
Wasp2326476744976	Nest2326477559120	7.641634728868404	24.083126411668886	11	None	None	None	
Wasp2326476744976	Nest2326477591552	25.142713079690186	11.446423339761607	14	None	None	None	
Wasp2326476744976	Nest2326477651584	26.22422142385029	13.659114340732383	23	None	None	None	
Wasp2326476745024	Nest2326477559168	48.83205402149599	29.42812604582401	11	None	None	None	
Wasp2326476745072	Nest2326477499600	18.465248232926683	7.226413473765403	4	None	None	None	
Wasp2326476745072	Nest2326477527264	85.96516669570354	15.605264183099587	7	None	None	None	
Wasp2326476745120	Nest2326477591600	15.870868218377138	15.60071902170196	14	None	None	None	
Wasp2326476745168	Nest2326477591648	30.8474812444899	29.19384176240027	14	None	None	None	
Wasp2326476745216	Nest2326477525536	8.457298684819754	21.474760448604506	5	None	None	None	
Wasp2326476745264	Nest2326477558544	21.954792014264623	37.61910806904152	10	None	None	None	
Wasp2326476745312	Nest2326477594336	34.265514358968574	17.025551984754763	16	None	None	None	
Wasp2326476745312	Nest2326477650624	26.507019133685546	31.328504275273165	22	None	None	None	
Wasp2326476745360	Nest2326477593040	19.51570205230235	6.818502920764491	15	None	None	None	
Wasp2326476745408	Nest2326477681664	17.19632475297397	22.617467465782813	24	None	None	None	
Wasp2326476745456	Nest2326477527792	68.93979077740848	14.193123216606839	8	None	None	None	
Wasp2326476745456	Nest2326477559216	11.59339604885034	14.305826982184477	11	None	None	None	
Wasp2326476745456	Nest2326477684592	32.75081518741564	13.419892718995017	29	None	None	None	
