waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326481642688	Nest2326481650256	59.42023728951978	4.374186570905021	9	False	False	False	
Wasp2326481644032	Nest2326481481056	22.04987346122025	6.7871133291832795	19	False	False	False	
Wasp2326481644080	Nest2326481650304	25.517771515356372	4.952855603270425	9	False	False	True	
Wasp2326481644080	Nest2326481652272	27.687416438333717	0.6529336390587123	11	False	False	False	
Wasp2326481645184	Nest2326482083952	53.75219288267514	12.673474763084021	23	False	False	False	
Wasp2326481643168	Nest2326481652752	13.421331467721206	36.55540982429418	12	False	False	True	
Wasp2326481643984	Nest2326481481104	12.707316850358062	19.631451682496042	19	False	False	True	
Wasp2326481644128	Nest2326482086400	38.78018791562639	27.28955431896865	26	False	False	False	
Wasp2326481644128	Nest2326482118544	38.60642851720877	25.180783309553597	30	False	False	True	
Wasp2326481644176	Nest2326482118592	67.79529300625808	7.194010896228779	30	False	False	False	
Wasp2326481643216	Nest2326481478128	36.08266367086357	19.141705775569182	16	False	False	True	
Wasp2326481645232	Nest2326481481152	43.76849670581022	20.346736370697677	19	False	False	True	
Wasp2326481644224	Nest2326480790720	73.36335254720497	24.55026612929248	5	False	False	False	
Wasp2326481645328	Nest2326482085152	88.18823641223142	2.9223976006893295	24	False	False	False	
Wasp2326481645376	Nest2326481481200	7.959262434816875	27.29136309263426	19	False	False	False	
Wasp2326481644272	Nest2326482116864	60.10575924935875	26.736412196134662	28	False	False	True	
Wasp2326481645280	Nest2326480682816	46.34834185101766	33.077545265637724	4	False	False	True	
Wasp2326481641536	Nest2326480790768	54.60746663273318	20.193496436124995	5	False	False	True	
Wasp2326481641584	Nest2326480682288	58.42572947973276	27.49584684686882	1	False	False	True	
Wasp2326481641584	Nest2326480682528	62.13248649827492	26.317834150359356	3	False	False	False	
Wasp2326481641632	Nest2326481651504	78.50406322394817	6.095964039730438	10	False	False	True	
Wasp2326481641680	Nest2326481661520	26.601855510600675	33.57295483407943	15	False	False	False	
Wasp2326481641728	Nest2326481499280	27.69736501614178	12.13932534737575	20	False	False	True	
Wasp2326481641728	Nest2326482086448	45.496905735326905	17.387355700160935	26	False	False	False	
Wasp2326481641776	Nest2326481481248	32.650471761660135	39.78623883815568	19	False	False	False	
Wasp2326481641824	Nest2326482084000	52.258018217969166	29.55346627447458	23	False	False	False	
Wasp2326481641872	Nest2326481659888	42.46945701398993	20.953622900629306	14	True	True	False	
Wasp2326481641920	Nest2326481650400	2.610825856513271	25.756373648273794	9	True	True	True	
Wasp2326481641920	Nest2326481661568	6.472179189811939	20.49068152676739	15	False	False	True	
Wasp2326481641968	Nest2326480791776	17.28384113305346	44.736571886809415	6	False	False	False	
Wasp2326481642016	Nest2326481659936	64.13448646788801	11.785138759808302	14	False	False	True	
Wasp2326481645424	Nest2326481652800	63.84061663697988	17.91498447368913	12	False	False	False	
Wasp2326481642064	Nest2326480792352	12.081681376779319	31.629154234472633	7	False	False	False	
Wasp2326481642064	Nest2326481481296	26.200378299534822	20.91855949083046	19	False	False	True	
Wasp2326481642064	Nest2326481499328	28.539272097242307	19.32775262152629	20	False	False	True	
Wasp2326481642736	Nest2326481650448	33.29258642599123	11.100533682397906	9	False	False	True	
Wasp2326481642736	Nest2326481661616	35.998489013319194	9.698319838482643	15	False	False	True	
Wasp2326481642112	Nest2326481481344	78.59008113714744	2.5717747842138814	19	False	False	True	
Wasp2326481642160	Nest2326481650496	67.59448839358423	9.020640874353843	9	False	False	False	
Wasp2326481642208	Nest2326482086496	44.75537310872546	10.40465355822413	26	False	False	True	
Wasp2326481642256	Nest2326482084048	19.625809821376848	19.71190303638462	23	False	False	False	
Wasp2326481642304	Nest2326480790816	5.586788325677933	26.75801593410889	5	False	False	True	
Wasp2326481642352	Nest2326482085200	32.18410939643575	22.53615202371034	24	False	False	False	
Wasp2326480315392	Nest2326482084096	17.810515018530083	28.303470436749386	23	False	False	True	
