waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326476727824	Nest2326478317408	24.54685659269031	39.11961433878514	12	True	True	False	
Wasp2326476727776	Nest2326478319568	70.37206131659762	16.450814831183873	14	True	True	False	
Wasp2326476727632	Nest2326478352144	30.490966091138464	11.48001161038545	18	True	True	False	
Wasp2326476727872	Nest2326478287488	80.75977104196515	1.8321522172702882	7	True	True	False	
Wasp2326476727920	Nest2326478348352	46.38442278738583	29.34186737760863	14	True	True	False	
Wasp2326476727968	Nest2326478287536	49.51795853196309	14.359874809756711	7	True	True	False	
Wasp2326476727968	Nest2326478289216	57.78528547484795	25.826019044667657	9	True	True	False	
Wasp2326476727968	Nest2326478381984	15.921376143182243	37.92436192254127	19	True	True	False	
Wasp2326476727968	Nest2326478410272	40.64989654499309	8.057577901750067	22	True	True	False	
Wasp2326476728016	Nest2326478349600	45.82502349357693	12.240391225225508	15	True	True	False	
Wasp2326476728064	Nest2326478352192	41.78814445553685	10.939546779563358	18	True	True	False	
Wasp2326477354848	Nest2326478410176	82.3205981784954	1.7907845952444257	22	True	True	False	
Wasp2326476727728	Nest2326478288352	30.723177989684654	11.910133692688618	8	True	True	False	
Wasp2326476728112	Nest2326478287584	40.93414377459921	11.804596179310796	7	True	True	False	
Wasp2326476728160	Nest2326478317456	37.105265373498625	29.823012929662514	12	True	True	False	
Wasp2326476728208	Nest2326478348400	37.646725298106354	10.332066120494053	14	True	True	False	
Wasp2326476728256	Nest2326478442608	6.571003222836496	33.50640371952157	26	True	True	False	
Wasp2326476728304	Nest2326478287632	33.63786441673427	20.079061045681637	7	True	True	False	
Wasp2326476728352	Nest2326478317504	19.365728072824226	34.409012460088086	12	True	True	False	
Wasp2326476728400	Nest2326478350896	44.539387687870864	9.480917793807697	16	True	True	False	
Wasp2326476728448	Nest2326478411040	25.66241044576864	8.00495727994849	23	True	True	False	
Wasp2326476728496	Nest2326478382032	41.02575942864923	23.147050248869586	19	True	True	False	
Wasp2326476728544	Nest2326478381936	50.48578321776332	13.404592308994129	19	True	True	False	
Wasp2326476728592	Nest2326475828576	65.45502232584052	13.88898264068198	5	True	True	False	
Wasp2326476728592	Nest2326478317648	18.94573344082063	33.78738365909229	12	True	True	False	
Wasp2326476728592	Nest2326478413344	50.597485256377716	10.886024946947378	25	True	True	False	
Wasp2326476728640	Nest2326478442656	35.778942032717595	11.312496994302185	26	True	True	False	
Wasp2326476728688	Nest2326478317552	6.637413232604725	30.634153148813905	12	True	True	False	
Wasp2326476728736	Nest2326478348448	62.2233928908471	23.906495012003962	14	True	True	False	
Wasp2326476728784	Nest2326478316112	41.91612596881649	19.62497931361058	11	True	True	False	
Wasp2326476728832	Nest2326475827856	24.648466418786633	34.179810201835174	4	True	True	False	
Wasp2326476728880	Nest2326478384192	48.333142332329196	14.227765319464316	21	True	True	False	
Wasp2326476728928	Nest2326478384240	46.929245502321564	9.93919119373683	21	True	True	False	
Wasp2326476728928	Nest2326478410368	41.752330031812676	22.057118262786023	22	True	True	False	
Wasp2326476728976	Nest2326478318416	82.24771537864	2.1682901675981188	13	True	True	False	
Wasp2326476729024	Nest2326478352240	42.328440570767924	29.39305949679523	18	True	True	False	
Wasp2326476729072	Nest2326478349648	50.57298274764573	13.156658506741216	15	True	True	False	
Wasp2326476729120	Nest2326478349696	67.21293269096134	16.38495687722822	15	True	True	False	
Wasp2326476729168	Nest2326478444576	19.750888741983328	35.05519100220126	29	True	True	False	
Wasp2326476729216	Nest2326478410944	43.528701756686324	12.3768873381119	23	True	True	False	
Wasp2326476729264	Nest2326478286960	56.89759768539524	20.141216907497515	6	True	True	False	
Wasp2326476729312	Nest2326478382608	6.602831626139622	36.4067012909542	20	True	True	False	
Wasp2326476729360	Nest2326478289120	35.6599982068902	12.13499034232864	9	True	True	False	
Wasp2326476729360	Nest2326478318560	31.315926940764193	22.580855681063692	13	True	True	False	
Wasp2326476729360	Nest2326478382656	39.3564191035088	18.725891395061275	20	True	True	False	
Wasp2326476729408	Nest2326478351280	30.26048283697557	11.497691455499542	17	True	True	False	
Wasp2326476729456	Nest2326478348496	40.062506024802566	8.909820694806822	14	True	True	False	
Wasp2326476729456	Nest2326478443568	51.21290534865804	18.87471728146094	28	True	True	False	
Wasp2326476729456	Nest2326478444624	29.285471581826048	12.741006602195302	29	True	True	False	
Wasp2326476729504	Nest2326478410416	61.51618197513818	24.124672207533045	22	True	True	False	
Wasp2326476729504	Nest2326478412768	41.574170176671075	19.99328709689343	24	True	True	False	
Wasp2326476729504	Nest2326478442704	23.754498088360926	35.79431929031435	26	True	True	False	
Wasp2326476729552	Nest2326478411088	25.630530677555782	9.667662819503644	23	True	True	False	
Wasp2326476729600	Nest2326478316160	55.88379518819621	20.157321904208985	11	True	True	False	
Wasp2326476729600	Nest2326478384288	23.906328035387688	26.132689890532415	21	True	True	False	
Wasp2326476729648	Nest2326478412816	38.59185140169008	23.84251541299377	24	True	True	False	
Wasp2326476729696	Nest2326478289168	41.6412411755368	29.934529181117878	9	True	True	False	
Wasp2326476729744	Nest2326478317600	18.22917703597547	36.64417484961564	12	True	True	False	
Wasp2326476729792	Nest2326478318464	36.74139343091592	10.730432613642911	13	True	True	False	
Wasp2326476729840	Nest2326478384336	47.393569073693236	28.150906585782433	21	True	True	False	
Wasp2326476729888	Nest2326478444672	58.47454139851444	26.689480731537778	29	True	True	False	
Wasp2326476729936	Nest2326478318512	30.467134408966945	23.339735608980035	13	True	True	False	
Wasp2326476729936	Nest2326478411232	29.005151658019933	10.28244413233559	23	True	True	False	
Wasp2326476729984	Nest2326478352288	36.548651607764015	12.78578938877472	18	True	True	False	
Wasp2326476730032	Nest2326478444720	41.231993885826626	31.509200054882623	29	True	True	False	
Wasp2326476730080	Nest2326475827904	46.72141170352043	7.755934100705881	4	True	True	False	
Wasp2326476730128	Nest2326478316208	18.710468296020657	33.60924786114579	11	True	True	False	
Wasp2326476730176	Nest2326478288400	31.985136363831117	10.007927543170975	8	True	True	False	
Wasp2326476730224	Nest2326478382704	28.776240519675984	39.11989936382372	20	True	True	False	
Wasp2326476730224	Nest2326478444816	23.671261551524314	26.522976782567405	29	True	True	False	
Wasp2326476730272	Nest2326478350944	52.11055349739815	17.52589669607362	16	True	True	False	
Wasp2326476730320	Nest2326478410320	49.08165732047086	18.369131535241497	22	True	True	False	
Wasp2326476742720	Nest2326478442752	41.45394543472351	19.281974863627372	26	True	True	False	
Wasp2326476742768	Nest2326478349744	39.68369065893974	34.25147039182994	15	True	True	False	
Wasp2326476742816	Nest2326478316256	37.92423168438181	10.029048392672285	11	True	True	False	
Wasp2326476742864	Nest2326478289264	22.76282257962751	35.403367038092895	9	True	True	False	
Wasp2326476742912	Nest2326478317696	38.271197613022835	33.162452376819324	12	True	True	False	
Wasp2326476742960	Nest2326478316304	51.76603353095868	11.046370512341364	11	True	True	False	
Wasp2326476743008	Nest2326478411136	48.16325420837549	8.158222998461355	23	True	True	False	
Wasp2326476743056	Nest2326478316352	10.797065131260691	41.90425063383151	11	True	True	False	
Wasp2326476743104	Nest2326478351424	37.09533711563175	12.72631187652725	17	True	True	False	
Wasp2326476743152	Nest2326478349792	45.574883690538485	24.222522608526564	15	True	True	False	
Wasp2326476743200	Nest2326478287008	40.14621850222171	36.871853522834165	6	True	True	False	
Wasp2326476743200	Nest2326478290656	36.45922018481163	23.112484197495135	10	True	True	False	
Wasp2326476743200	Nest2326478411184	38.07701606139302	34.83258715340939	23	True	True	False	
Wasp2326476743248	Nest2326478411280	64.82905066545948	16.14091084528113	23	True	True	False	
Wasp2326476743296	Nest2326478382080	22.996677584711698	26.41445894818834	19	True	True	False	
Wasp2326476743344	Nest2326478351472	43.98594748312456	25.316007707598263	17	True	True	False	
Wasp2326476743392	Nest2326478413392	44.92184374226906	24.69657350103944	25	True	True	False	
Wasp2326476743440	Nest2326478382752	30.29264651571832	10.133570213511685	20	True	True	False	
Wasp2326476743488	Nest2326478349840	35.61853463359775	12.431074066372313	15	True	True	False	
Wasp2326476743536	Nest2326478316400	38.12438283513422	35.129091416337566	11	True	True	False	
Wasp2326476743584	Nest2326475827952	23.427052985832475	35.150112649949605	4	True	True	False	
Wasp2326476743584	Nest2326478351616	35.33357040479715	27.1785334859708	17	True	True	False	
