waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326481303488	Nest2326481236032	15.739484973510534	17.665657664143104	20	False	False	True	
Wasp2326481303440	Nest2326473755232	28.249428567613656	14.985219719104034	19	True	True	True	
Wasp2326481303584	Nest2326473755184	79.35314350588604	16.041727321918774	19	True	True	True	
Wasp2326481303536	Nest2326481257664	54.30825008450564	30.110718821461113	24	False	False	True	
Wasp2326481303392	Nest2326475368384	19.21853684399633	19.98805763343855	8	True	True	True	
Wasp2326481303632	Nest2326480316304	7.023202680580957	25.872252966549052	13	False	False	True	
Wasp2326481303680	Nest2326481236176	71.76881504487848	16.56977924040251	20	True	True	True	
Wasp2326481303728	Nest2326481386752	79.27672536254504	6.012617156601819	15	True	True	True	
Wasp2326481303776	Nest2326481259008	56.31425620779971	11.512857540258699	26	False	False	True	
Wasp2326481303776	Nest2326481650256	48.362685629104874	32.314928545343534	29	False	False	True	
Wasp2326481303824	Nest2326475368288	18.48241618913996	22.26016506770522	8	False	False	True	
Wasp2326481303872	Nest2326475369632	53.517922976841014	10.695976559619538	5	False	False	True	
Wasp2326481303872	Nest2326475366800	37.706951844079576	18.806845546584658	6	False	False	True	
Wasp2326481303872	Nest2326480145904	51.09452131619654	9.946748867894398	10	True	True	True	
Wasp2326481303920	Nest2326481239440	77.48733807236027	7.938814557204177	23	False	False	True	
Wasp2326481303968	Nest2326475367568	83.66158181644063	2.734145899533689	7	True	True	True	
Wasp2326481304016	Nest2326475367616	31.863200312913097	6.441455025359687	7	False	False	True	
Wasp2326481304064	Nest2326481236080	80.36115857783471	19.478342108542474	20	False	False	True	
Wasp2326481304112	Nest2326481386656	9.183025490275181	36.620077405962974	15	False	False	True	
Wasp2326481304160	Nest2326480317120	61.91683613395159	26.14645719734847	14	False	False	True	
Wasp2326481304208	Nest2326480315968	50.703677277284775	15.59221567409867	14	False	False	True	
Wasp2326481304256	Nest2326475366704	54.85927721147086	24.068416019404935	6	False	False	True	
Wasp2326481304256	Nest2326481302000	16.051486623894856	23.458419843876804	9	False	False	True	
Wasp2326481304304	Nest2326481386704	59.48368363415236	29.458908047617605	15	False	False	True	
Wasp2326481304352	Nest2326475369968	66.33414056948746	16.352952420409714	5	False	False	True	
Wasp2326481304352	Nest2326475366896	16.076236122293068	36.103149781666055	6	True	True	True	
Wasp2326481304400	Nest2326481236128	19.115874371037965	23.32666943507009	20	False	False	True	
Wasp2326481304448	Nest2326481237712	30.651511855453045	28.471548997342527	21	False	False	True	
Wasp2326481304448	Nest2326481239632	19.17672955478726	24.562792515089775	23	False	False	False	
Wasp2326481304448	Nest2326481257808	69.97991448882954	9.249882231350096	24	True	True	True	
Wasp2326481304496	Nest2326481260352	9.560066373716444	34.52531505460953	28	False	False	True	
Wasp2326481304544	Nest2326480317024	36.16134507238044	33.42990791890985	13	True	True	True	
Wasp2326481304592	Nest2326481237808	25.597032654640714	20.032400202143496	21	False	False	True	
Wasp2326481304592	Nest2326481239776	69.7129306180546	24.377434632416826	23	True	True	True	
Wasp2326481304640	Nest2326480317216	55.806726706897116	13.987143339879694	14	False	False	True	
Wasp2326481304688	Nest2326475368336	46.97650160317789	26.206516231306157	8	False	False	True	
Wasp2326481304688	Nest2326481645328	68.20074205587524	11.564283608583574	11	True	True	True	
Wasp2326481304688	Nest2326473755280	68.81758885318972	24.26504189455306	19	False	False	True	
Wasp2326481304688	Nest2326481650832	64.90846553992533	13.82457251659405	30	False	False	True	
Wasp2326481304736	Nest2326475368432	71.24901039826523	17.228650057554752	8	False	False	True	
Wasp2326481304784	Nest2326481385936	79.74673770619091	15.469311439878256	1	False	False	True	
Wasp2326481304784	Nest2326481386320	81.49298704089814	15.498440342572371	2	False	False	True	
Wasp2326481304832	Nest2326475368528	69.20810861418866	17.158046080269074	8	True	True	True	
Wasp2326481304880	Nest2326481301856	64.55562371402236	10.785248903419966	10	False	False	True	
Wasp2326481304928	Nest2326475369728	50.913506880798074	13.228358167361868	5	False	False	True	
Wasp2326481304976	Nest2326481239680	3.798728695063557	22.561010374427106	23	False	False	True	
Wasp2326481305024	Nest2326481258624	32.86707942329192	20.199799922491557	25	False	False	True	
Wasp2326481305072	Nest2326475367712	21.9909566298894	37.1050382068431	7	True	True	True	
Wasp2326481305072	Nest2326473753120	14.169251670295983	31.27676696078072	22	False	False	True	
Wasp2326481305072	Nest2326481260400	54.02199987661079	4.465413144702407	28	False	False	True	
Wasp2326481305072	Nest2326481650880	51.51243968176179	8.92575531990328	30	True	True	True	
Wasp2326481305120	Nest2326473752832	3.8426016557587133	27.447687062633232	17	False	False	True	
Wasp2326481305168	Nest2326480316208	51.37343679255834	22.22737937171785	13	False	False	True	
Wasp2326481305216	Nest2326481257856	14.334495119682149	34.942923292888416	24	False	False	True	
Wasp2326481305264	Nest2326481237856	49.59181712521383	23.63635723833118	21	True	True	False	
Wasp2326481305312	Nest2326481260448	21.496266373680456	19.72759434342075	28	False	False	True	
Wasp2326481305360	Nest2326475369392	44.36737665261926	28.591357439878568	4	False	False	True	
Wasp2326481305360	Nest2326481301808	41.29206585476856	34.989247181166604	10	False	False	True	
Wasp2326481305408	Nest2326481237904	8.73641134492048	20.028730711356218	21	False	False	True	
Wasp2326481305456	Nest2326481303008	30.10921474136968	37.68246412094277	9	False	False	True	
Wasp2326481305504	Nest2326475366848	33.47666188245198	30.47033567676002	6	True	True	True	
Wasp2326481305552	Nest2326473755136	14.478689043471894	45.74394015489274	19	False	False	True	
Wasp2326481252416	Nest2326475370160	79.60893138640147	7.854787254641015	4	False	False	True	
Wasp2326481252464	Nest2326473755328	58.92254547484287	11.850149022606425	19	False	False	True	
Wasp2326481252512	Nest2326480315584	51.38650278071561	28.22827089212602	13	False	False	True	
Wasp2326481252560	Nest2326481650304	59.595844816253184	24.652118277978833	29	False	False	True	
Wasp2326481252608	Nest2326480315680	71.14397099441085	23.296284152374337	13	False	False	True	
Wasp2326481252656	Nest2326473752880	54.10163256726283	26.49432344856551	17	False	False	True	
Wasp2326481252704	Nest2326481650352	69.54027310608828	10.447464902667043	29	False	False	True	
Wasp2326481252752	Nest2326481642688	2.002401964960102	27.65339947425632	10	False	False	True	
Wasp2326481252800	Nest2326475369440	34.537420129928	8.591423364590351	4	True	True	True	
Wasp2326481252848	Nest2326473754032	44.77057787261572	14.407575413479048	18	True	True	True	
Wasp2326481252896	Nest2326475369488	33.750863434012004	17.319177501508786	4	False	False	True	
Wasp2326481252944	Nest2326475367520	29.631409504726953	19.06260972122235	7	True	True	True	
Wasp2326481252992	Nest2326481386800	18.38110231343475	41.274879323163674	15	False	False	True	
Wasp2326481252992	Nest2326473755376	2.814441011783206	22.032205063950496	19	False	False	True	
Wasp2326481253040	Nest2326481260496	25.91254058492343	13.928768034589865	28	False	False	True	
Wasp2326481253088	Nest2326481259104	50.909038635419556	8.46430260970004	26	True	True	True	
Wasp2326481253136	Nest2326481386848	60.72299232851765	22.155514546742896	15	False	False	True	
Wasp2326481253136	Nest2326481257952	24.097457022755588	27.186909239952463	24	True	True	True	
Wasp2326481253184	Nest2326481237952	17.184175340449844	8.698718590492314	21	False	False	True	
Wasp2326481253232	Nest2326480316496	76.63334824327721	15.082529327477918	13	True	True	True	
Wasp2326481253232	Nest2326480314672	34.426124624278756	8.747517752280052	14	True	True	True	
Wasp2326481253280	Nest2326481302048	45.13089539364618	26.84768708508758	9	False	False	False	
Wasp2326481253280	Nest2326473753216	64.35291591515103	21.13864647311978	22	True	True	True	
Wasp2326481253328	Nest2326481239728	28.598653391348392	15.220554306123887	23	False	False	True	
Wasp2326481253328	Nest2326481257904	37.48953265044424	37.718640566440776	24	True	True	True	
Wasp2326481253376	Nest2326481236224	22.907966877763645	25.341569600602924	20	False	False	True	
Wasp2326481253376	Nest2326481239872	41.6398223031857	22.13050001630816	23	True	True	True	
Wasp2326481253424	Nest2326475368480	57.591960137486815	20.27193178758018	8	True	True	True	
Wasp2326481253472	Nest2326481258672	14.816321978752468	13.064238040947654	25	False	False	True	
Wasp2326481253520	Nest2326480315728	92.6728848756383	15.198216678466224	13	False	False	True	
Wasp2326481253568	Nest2326481236272	35.61987433167368	34.28959425194082	20	False	False	True	
Wasp2326481253568	Nest2326473753072	24.18258858156554	20.023698471183987	22	False	False	True	
Wasp2326481253616	Nest2326481641968	91.61781285451329	16.956491193539446	12	False	False	True	
Wasp2326481253664	Nest2326475366944	54.394618162306344	20.963938792645504	6	True	True	True	
Wasp2326481253712	Nest2326480315296	54.50912629364562	12.967046776172454	14	True	True	True	
Wasp2326481253760	Nest2326481302336	42.30390870246679	17.246786125918092	9	True	True	True	
Wasp2326481253808	Nest2326473755424	74.32870579713342	15.670706139865086	19	False	False	True	
Wasp2326481253856	Nest2326481650448	33.90504465067978	10.667165558086133	29	True	True	True	
Wasp2326481253904	Nest2326480315920	90.91642616404403	4.193228430711132	14	False	False	True	
Wasp2326481253904	Nest2326473755472	29.231001145457224	30.975566080317023	19	False	False	True	
Wasp2326481253952	Nest2326481644032	46.24243895836992	20.494408264160757	10	True	True	True	
Wasp2326481253952	Nest2326481239824	35.121659898217835	21.72301334984753	23	True	True	True	
Wasp2326481253952	Nest2326481258048	14.835092292227198	37.88336976359013	24	True	True	True	
Wasp2326481254000	Nest2326481239968	91.96350551593474	12.245139245629986	23	False	False	True	
Wasp2326481254048	Nest2326481239920	59.757992072847486	14.311985275521204	23	False	False	False	
Wasp2326481254096	Nest2326480315872	24.06359855547895	8.822684566408935	14	False	False	True	
Wasp2326481254144	Nest2326481642112	43.14458784354078	10.844199863664443	12	False	False	True	
Wasp2326481254192	Nest2326481302144	60.385257300419795	11.742608313425034	9	False	False	True	
Wasp2326481254192	Nest2326481386896	30.72424737507438	28.285669649550396	15	False	False	True	
Wasp2326481254192	Nest2326473754080	37.46187384463797	17.597528236001022	18	False	False	True	
Wasp2326481254240	Nest2326481386944	26.553973522326192	26.64685498318057	15	False	False	True	
Wasp2326481254288	Nest2326481649728	87.52660703795145	3.0034700522375344	28	False	False	True	
Wasp2326481254336	Nest2326481259152	78.79346995913411	5.423063362304259	26	False	False	True	
Wasp2326481254384	Nest2326481386992	39.41204891203009	14.842320683408968	15	False	False	False	
Wasp2326481254384	Nest2326473752640	20.91277977072737	6.368299561235029	16	False	False	True	
Wasp2326481254384	Nest2326473752976	51.121117544578844	21.65172711710897	18	True	True	True	
Wasp2326481254384	Nest2326481650928	53.30263917191249	21.915694181119473	30	False	False	True	
Wasp2326481254432	Nest2326475369872	50.55467077394764	8.139764016242053	5	False	False	True	
Wasp2326481254480	Nest2326481236320	86.62400804162996	12.645854717217551	20	False	False	True	
Wasp2326481254528	Nest2326481385984	70.37929200219857	20.430342143586326	1	False	False	True	
Wasp2326481254528	Nest2326473752928	70.73136596681131	24.134267604096582	17	False	False	True	
Wasp2326481254576	Nest2326481302240	42.288131495375545	27.034178076010985	9	True	True	False	
Wasp2326481254576	Nest2326481387040	78.89895987664059	11.522525386456461	15	False	False	True	
