waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326481582352	Nest2326480894848	12.580578234336514	34.35482123579742	7	True	True	False	
Wasp2326481802096	Nest2326480875632	78.2855673542785	23.159185741982938	18	False	False	True	
Wasp2326481802048	Nest2326481208848	54.295300112637655	27.289028165864703	30	False	False	False	
Wasp2326481801952	Nest2326481580864	22.15921382856096	39.1251875486718	23	False	False	False	
Wasp2326481802000	Nest2326480892352	9.513152075544722	16.450605001856818	8	False	False	False	
Wasp2326481802144	Nest2326480892928	88.33929230114413	1.8505098922722985	9	False	False	False	
Wasp2326481802144	Nest2326480120080	32.727312969249574	26.176613665811754	16	False	False	False	
Wasp2326481802192	Nest2326481582640	94.65199084667867	16.00553896986099	22	False	False	True	
Wasp2326481802240	Nest2326480894896	21.531438946926638	34.66124236281507	6	False	False	True	
Wasp2326481802240	Nest2326480304112	47.697621473857815	33.05694816544878	13	False	False	True	
Wasp2326481802288	Nest2326480894464	12.832645612007507	16.558001450663163	10	True	True	True	
Wasp2326481802336	Nest2326481582832	52.66793605254133	25.36146671891173	22	False	False	False	
Wasp2326481802384	Nest2326480118592	73.6620674157084	10.108266542263708	15	True	True	True	
Wasp2326481802432	Nest2326480118640	87.63495227746485	2.872340425327332	15	True	True	False	
Wasp2326481802432	Nest2326481582112	35.36377643446877	31.940318739869543	24	True	True	False	
Wasp2326481802480	Nest2326481208896	45.20500940642589	26.44731908000744	30	True	True	False	
Wasp2326481802528	Nest2326480118544	50.57858601657974	11.989461030005197	15	True	True	False	
Wasp2326481802528	Nest2326481211200	37.37335276152851	10.386792023448534	27	True	True	False	
Wasp2326481802528	Nest2326481208944	34.724096541099456	26.876158847227842	30	True	True	False	
Wasp2326481802576	Nest2326481584080	33.91436472767762	11.728173231299799	23	True	True	True	
Wasp2326481802624	Nest2326481207984	16.688361490632694	40.92414234318139	29	False	False	True	
Wasp2326481802672	Nest2326480119024	7.402020992565738	33.42336249576852	19	False	False	False	
Wasp2326481802720	Nest2326480302816	48.24244725197978	11.348769904584096	12	True	True	False	
Wasp2326481802720	Nest2326480304256	40.64913405486767	24.14511131367608	13	True	True	False	
Wasp2326481802768	Nest2326480120848	28.29206008488559	31.304383737606344	17	True	True	True	
Wasp2326481802768	Nest2326481582256	73.23190325710122	19.334220737165346	24	True	True	True	
Wasp2326481802816	Nest2326480120944	24.853942094762637	36.317487153596716	17	True	True	False	
Wasp2326481802864	Nest2326480304208	68.1886543483751	14.554556675817894	13	True	True	True	
Wasp2326481802864	Nest2326481424048	21.323149298030476	31.251649638402316	20	True	True	True	
Wasp2326481802912	Nest2326480118688	31.169621491800932	25.899549875214042	15	True	True	False	
Wasp2326481802960	Nest2326480892976	60.72052321532328	17.74248362403139	9	False	False	False	
Wasp2326481802960	Nest2326480302864	56.78763401081147	21.522271760631984	12	False	False	False	
Wasp2326481803008	Nest2326481420832	30.342108693043716	11.411510331767927	4	True	True	False	
Wasp2326481803056	Nest2326480893024	55.8978514987621	8.974683307861316	9	True	True	False	
Wasp2326481803104	Nest2326481421408	35.16442625555252	10.832318114258179	19	True	True	False	
Wasp2326481803152	Nest2326480305744	32.22575273062411	9.956534036231268	14	True	True	False	
Wasp2326481803200	Nest2326480302912	27.670097706043	13.615428135458714	12	False	False	False	
Wasp2326481803248	Nest2326481583312	19.160021974396173	43.07436452598646	21	False	False	True	
Wasp2326481803296	Nest2326480304352	7.011427599272728	21.130061960566067	13	False	False	False	
Wasp2326481803344	Nest2326480893072	34.85083354163039	10.686126894966385	9	True	True	False	
Wasp2326481803392	Nest2326480875680	10.283645576383554	17.388403834963704	18	False	False	False	
Wasp2326481803440	Nest2326480304304	7.054099976662007	33.17363972368675	13	True	True	False	
Wasp2326481803440	Nest2326480120224	13.608849647154718	35.95641490489006	16	True	True	False	
Wasp2326481803488	Nest2326481582304	50.63029246233306	17.34087421190784	24	True	True	False	
Wasp2326481803536	Nest2326480120176	67.54519452975714	22.361719956013005	16	True	True	True	
Wasp2326481803584	Nest2326480232704	23.64597303121779	28.97861898236224	25	False	False	False	
Wasp2326481803632	Nest2326480892400	48.46681075188536	9.29423668771657	8	True	True	False	
Wasp2326481803680	Nest2326481580960	66.2435114825473	18.629468786951197	23	True	True	False	
Wasp2326481803728	Nest2326481582208	63.215354588545765	7.990579152676336	24	False	False	False	
Wasp2326481803776	Nest2326481208032	33.951414170556134	17.695758833647073	29	False	False	True	
Wasp2326481803824	Nest2326481582496	26.37732640197093	8.79599239299886	21	True	True	False	
Wasp2326481803872	Nest2326481583936	61.21012916300361	11.166902185274932	22	True	True	True	
Wasp2326481803920	Nest2326481210528	19.814250942989517	17.729900856904223	28	False	False	False	
Wasp2326481803968	Nest2326481580912	45.084249767165396	19.867349592784024	23	False	False	False	
Wasp2326481803968	Nest2326481208080	41.62695953212645	13.030415588104097	29	False	False	False	
Wasp2326481804016	Nest2326480875728	79.42102964820873	6.044825781432683	18	True	True	True	
Wasp2326481804064	Nest2326481581104	24.217270933951227	26.379292251351394	23	True	True	True	
Wasp2326481804064	Nest2326480234192	36.16256057771665	7.917746758113185	24	True	True	True	
Wasp2326481804112	Nest2326481583408	7.41500669328118	36.714042210410554	21	True	True	False	
Wasp2326481804160	Nest2326481584032	37.820786692693915	33.129243250550985	22	False	False	False	
