waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326478989776	Nest2326479769168	21.782071665857337	37.236869152363774	9	True	True	True	
Wasp2326478989728	Nest2326479890416	22.962118582456537	18.490372548498186	21	False	False	True	
Wasp2326478989584	Nest2326479768064	68.01575394290967	25.5436770818382	8	False	False	True	
Wasp2326478989824	Nest2326479732064	66.15974715762138	23.299857813648384	4	False	False	True	
Wasp2326478989872	Nest2326479890512	86.00613932699693	13.800972379046907	28	True	True	True	
Wasp2326478989920	Nest2326479769216	70.89895067033339	17.65437901833794	9	False	False	True	
Wasp2326478989968	Nest2326479767776	31.426315276746525	38.728270842330325	7	False	False	True	
Wasp2326478990016	Nest2326479732256	21.30111375802399	14.180201115731034	4	True	True	True	
Wasp2326478990016	Nest2326479857072	48.37237916291606	10.641943548079947	18	True	True	True	
Wasp2326478990016	Nest2326479858512	45.306115045247495	12.219445062877481	19	True	True	True	
Wasp2326478990064	Nest2326479802032	18.498688110999506	35.55334612040964	13	False	False	True	
Wasp2326478990064	Nest2326479891952	65.00976947079316	21.4181372601308	23	False	False	True	
Wasp2326478990112	Nest2326479946752	85.17692607218076	14.928629622073064	30	False	False	True	
Wasp2326478990160	Nest2326479802128	29.83799242443511	8.732787390577949	13	False	False	True	
Wasp2326478990208	Nest2326479829936	19.586434779992427	37.728274694426986	15	True	True	True	
Wasp2326479056368	Nest2326479888928	65.93068820636006	23.69447030756715	20	False	False	True	
Wasp2326478989680	Nest2326479828304	23.47107542296605	37.72525193284488	14	True	True	True	
Wasp2326478989680	Nest2326479858752	52.13227605541528	10.982262802401449	19	True	True	True	
Wasp2326478990256	Nest2326479769312	21.15170988410805	17.733484070540634	9	True	True	True	
Wasp2326478990304	Nest2326479888976	12.447555385041168	33.303412459901956	20	True	True	True	
Wasp2326478990352	Nest2326479946800	23.353285628431955	15.804640522260646	30	False	False	True	
Wasp2326478990400	Nest2326479802224	89.62907624373888	18.344171527545665	13	True	True	True	
Wasp2326478990448	Nest2326479801072	20.871830202931612	33.18307113788543	12	False	False	True	
Wasp2326478990496	Nest2326479829888	31.673041890097302	30.225798089552462	15	False	False	True	
Wasp2326478990544	Nest2326479769360	38.75316677512272	21.072321925130886	9	True	True	True	
