waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326478200400	Nest2326478014832	5.384826410886621	25.86170348613225	22	True	True	True	
Wasp2326478200400	Nest2326477771920	43.58879083911532	11.33506356884544	27	True	True	True	
Wasp2326478200352	Nest2326477562160	38.633375488399096	26.238050222630783	14	True	True	True	
Wasp2326478200448	Nest2326477562208	44.51034382336146	13.982209498053864	14	True	True	True	
Wasp2326478200496	Nest2326476592752	49.82786208756817	11.866033486596468	5	True	True	True	
Wasp2326478200256	Nest2326477546928	16.47172835781496	36.810264123728786	11	True	True	True	
Wasp2326478200544	Nest2326478015312	23.43341244743296	6.075942802934556	23	True	True	True	
Wasp2326478200592	Nest2326477588800	56.05404322147244	10.309046055992265	16	True	True	True	
Wasp2326478200592	Nest2326477757024	38.7913416936664	10.946637545574426	29	True	True	True	
Wasp2326478200640	Nest2326476593328	28.05476467464475	11.664797647135712	1	True	True	True	
Wasp2326478200688	Nest2326478357888	31.505240876524216	23.391571493413558	8	True	True	True	
Wasp2326478200736	Nest2326477756352	65.56579618435417	25.791613218047893	29	True	True	True	
Wasp2326478200736	Nest2326477756544	39.08420739173151	9.163408941966175	30	True	True	True	
Wasp2326478200784	Nest2326478198960	48.32521880618541	19.948474188557846	18	True	True	True	
Wasp2326478229568	Nest2326478016320	67.52989861099631	12.162675628256903	25	True	True	True	
Wasp2326478229616	Nest2326478358848	52.44942454425955	21.786742108643526	9	True	True	True	
Wasp2326478229664	Nest2326478014736	80.11915488946555	21.219871065265362	22	True	True	True	
Wasp2326478229712	Nest2326477562256	19.15437131907103	43.37030767957645	14	True	True	True	
Wasp2326478229712	Nest2326477589376	49.01220786743198	21.12082511470664	17	True	True	True	
Wasp2326478229760	Nest2326476594000	48.133982737012246	13.668038608499755	5	True	True	True	
Wasp2326478229808	Nest2326478197568	30.233191232486252	9.42072890174756	21	True	True	True	
Wasp2326478229808	Nest2326477771056	38.790261229532156	32.263939313304995	26	True	True	True	
Wasp2326478229856	Nest2326477547648	55.63289436889161	23.067355854557732	12	True	True	True	
Wasp2326478229904	Nest2326476595008	65.34866074346377	15.316119930730519	4	True	True	True	
Wasp2326478229952	Nest2326478015360	17.949250648581547	28.441896698047614	23	True	True	True	
Wasp2326478230000	Nest2326477562400	28.649828791502614	39.47620824216946	14	True	True	True	
Wasp2326478230000	Nest2326478199728	20.29143210421807	38.14020448404464	18	True	True	True	
Wasp2326478230048	Nest2326476593376	12.203027603721129	41.616251710649315	4	True	True	True	
Wasp2326478230048	Nest2326476591216	46.29851593047239	11.278891831407451	6	True	True	True	
Wasp2326478230096	Nest2326477548416	8.886734601555986	36.374266758584014	13	True	True	True	
Wasp2326478230144	Nest2326478198576	55.19306978467539	11.50248216982538	20	True	True	True	
Wasp2326478230192	Nest2326478199248	83.86489450982235	2.6127461504623573	20	True	True	True	
Wasp2326478230240	Nest2326478198816	6.609222175389198	29.54222615004296	18	True	True	True	
Wasp2326478230288	Nest2326477589328	30.62032724849462	12.402400956642289	17	True	True	True	
Wasp2326478230336	Nest2326476591408	11.131511043857735	40.6602048674367	1	True	True	True	
Wasp2326478230384	Nest2326478357984	48.18253437901685	12.681754917193407	8	True	True	True	
Wasp2326478230432	Nest2326478015936	48.91958259979563	22.823895580878908	23	True	True	True	
Wasp2326478230480	Nest2326478198864	35.333805916547334	31.57579855362164	18	True	True	True	
Wasp2326478230528	Nest2326478015024	12.850937084927516	42.688208183639404	22	True	True	True	
Wasp2326478230576	Nest2326476593760	28.785308921049438	23.461539811626054	4	True	True	True	
Wasp2326478230576	Nest2326476594048	16.40454779398513	27.498371139671217	5	True	True	True	
Wasp2326478230624	Nest2326478197904	29.36167268463199	23.93450683620268	18	True	True	True	
Wasp2326478230624	Nest2326477772016	50.09669323514897	11.585196379862406	28	True	True	True	
Wasp2326478230672	Nest2326478358896	37.275928350530094	21.27779749947342	9	True	True	True	
Wasp2326478230720	Nest2326476592224	38.75929678827727	29.443382954323855	6	True	True	True	
Wasp2326478230768	Nest2326477587600	83.63191684861188	2.967256637488837	15	True	True	True	
Wasp2326478230816	Nest2326477756592	34.97483531861541	19.91299661341507	30	True	True	True	
Wasp2326478230864	Nest2326478199536	62.540933231154575	21.35011225692522	19	True	True	True	
Wasp2326478230864	Nest2326478012960	28.193587757028055	10.578546094159243	24	True	True	True	
Wasp2326478230912	Nest2326477588992	46.62726063377936	19.521337169566493	17	True	True	True	
Wasp2326478230960	Nest2326476591360	46.268672058805066	12.245016569557189	7	True	True	True	
Wasp2326478230960	Nest2326477588848	21.533180171727313	26.210945517471522	16	True	True	True	
Wasp2326478230960	Nest2326478197760	68.94523383234949	17.07831179447146	21	True	True	True	
Wasp2326478231008	Nest2326477756208	38.94303230767538	11.588673102736344	29	True	True	True	
Wasp2326478231056	Nest2326476594768	37.19129249552312	31.528147470563542	3	True	True	True	
Wasp2326478231104	Nest2326476591552	48.32740414160242	22.73694720904472	1	True	True	True	
Wasp2326478231152	Nest2326478015408	18.566366671724097	31.908574332922395	23	True	True	True	
Wasp2326478231200	Nest2326478015504	39.530827784540286	22.35456333701911	23	True	True	True	
Wasp2326478231248	Nest2326478358944	34.67094234494499	6.584710034845952	9	True	True	True	
Wasp2326478231248	Nest2326477587648	61.131557000064845	12.033810214581045	15	True	True	True	
Wasp2326478231248	Nest2326478199296	24.46297770673437	8.390219843833735	20	True	True	True	
Wasp2326478231296	Nest2326477548608	24.91432401119174	31.81039422582283	13	True	True	True	
Wasp2326478231344	Nest2326478358656	12.678851503963086	33.447923523619046	9	True	True	True	
Wasp2326478231344	Nest2326477547744	32.7438080204686	8.099588409000093	12	True	True	True	
Wasp2326478231344	Nest2326478200208	55.63028761610363	11.916221875733308	20	True	True	True	
Wasp2326478231344	Nest2326478013824	54.976301856229064	18.46563976166082	23	True	True	True	
Wasp2326478231392	Nest2326477587696	29.996162859065173	13.899734497868609	15	True	True	True	
Wasp2326478231440	Nest2326476592320	30.2209003771921	9.806483279348276	7	True	True	True	
Wasp2326478231488	Nest2326477562304	38.00693288800251	21.394082775259967	14	True	True	True	
Wasp2326478231536	Nest2326477562352	49.09701757381022	8.798696633790613	14	True	True	True	
Wasp2326478231584	Nest2326478197136	54.337607676736624	22.74719643362679	19	True	True	True	
Wasp2326478231584	Nest2326477754864	23.133139207397512	13.825742372097988	29	True	True	True	
Wasp2326478231632	Nest2326478358080	35.30499531561633	7.552302081897	8	True	True	True	
