waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326480682192	Nest2326478760016	56.73317357066869	22.473631014431437	15	True	True	False	
Wasp2326480682192	Nest2326478647056	37.36146935924226	22.42187866110314	19	True	True	False	
Wasp2326480682144	Nest2326478682960	62.89508740947306	8.073648642763914	21	False	False	False	
Wasp2326480682240	Nest2326478735152	64.00393383201796	17.667777290476693	5	True	True	True	
Wasp2326480682288	Nest2326478647104	45.82236947672916	23.773568958600734	19	True	True	False	
Wasp2326480682288	Nest2326480659312	8.872523902213386	20.242289870369532	28	False	False	False	
Wasp2326480682096	Nest2326478633280	63.93475366861694	26.96276715508612	14	False	False	False	
Wasp2326480682336	Nest2326478736016	47.02917008985138	12.330446001992241	6	True	True	False	
Wasp2326480682384	Nest2326478734096	48.36300504719084	24.365303471159454	4	False	False	True	
Wasp2326480682384	Nest2326478736112	41.3027592409341	35.46400637193902	6	True	True	False	
Wasp2326480682432	Nest2326478733712	31.39141426437966	26.72617392128679	3	True	True	False	
Wasp2326480682480	Nest2326478734144	14.012861534692378	16.349342272009437	4	False	False	False	
Wasp2326480682480	Nest2326478632464	50.87351276706881	11.214774122734621	13	True	True	False	
Wasp2326480682480	Nest2326480797760	14.856575701823907	36.07597232955929	22	True	True	True	
Wasp2326480682528	Nest2326478647008	63.056540070679794	22.91148303431717	19	True	True	False	
Wasp2326480682576	Nest2326478760928	68.90116711063081	8.718918478688673	9	False	False	False	
Wasp2326480682624	Nest2326480660800	64.27979916162411	16.727992513517048	30	True	True	False	
Wasp2326480682672	Nest2326478760976	65.6711345686551	9.385327886692444	9	False	False	False	
Wasp2326480682720	Nest2326478681328	43.89033451640393	10.612665326716204	20	True	True	False	
Wasp2326480682768	Nest2326478633376	32.88395857657996	37.42502484784278	14	True	True	True	
Wasp2326480682816	Nest2326478681376	40.77788613560251	8.706440381925486	20	True	True	False	
Wasp2326480682864	Nest2326478632512	27.84307870567975	32.164180181559196	13	False	False	False	
Wasp2326480682912	Nest2326478644560	44.8826993972174	27.60540462285608	17	True	True	False	
Wasp2326480682960	Nest2326478761024	77.20891681317376	23.81210979631764	9	False	False	False	
Wasp2326477406272	Nest2326478736448	46.81636580110976	23.8213638322618	7	True	True	False	
Wasp2326477406272	Nest2326478737024	11.069138252688626	33.69789307769634	8	True	True	False	
Wasp2326477406272	Nest2326480798720	23.878706403228474	33.54866812158212	23	True	True	False	
Wasp2326477406320	Nest2326480801360	72.88737614957651	6.022290963766995	26	False	False	False	
Wasp2326477406368	Nest2326477237984	81.34872997281876	1.1898068123457644	1	True	True	False	
