waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326476750128	Nest2326482154688	18.382358903550852	41.55681142179541	25	None	None	None	
Wasp2326476750080	Nest2326482167456	88.03383740828878	10.23617515389094	23	None	None	None	
Wasp2326479284400	Nest2326482168368	71.61384677109112	23.45661497468667	23	None	None	None	
Wasp2326479284400	Nest2326476067792	62.2712686925943	10.959339470166865	30	None	None	None	
Wasp2326476750032	Nest2326482087504	52.58984314695543	29.70749392246174	20	None	None	None	
Wasp2326476749936	Nest2326482086400	65.17314217462707	17.112526548882986	20	None	None	None	
Wasp2326476750176	Nest2326482154736	62.13828153848148	19.371469507644534	25	None	None	None	
Wasp2326476750224	Nest2326480637424	23.083768313276373	21.312473814292538	12	None	None	None	
Wasp2326476750224	Nest2326482086448	29.68780817298481	33.599406451067324	20	None	None	None	
Wasp2326476750272	Nest2326480663744	45.60552911318054	27.450902861664698	8	None	None	None	
Wasp2326476750320	Nest2326480634064	8.321062447985966	31.827372350725213	9	None	None	None	
Wasp2326476750368	Nest2326482157472	74.05433622969542	14.660439410227053	29	None	None	None	
Wasp2326476750416	Nest2326482085632	52.8707414534243	16.444894017818747	17	None	None	None	
Wasp2326476750464	Nest2326476067840	83.83697908171963	12.385799944046166	30	None	None	None	
Wasp2326476750512	Nest2326482154112	30.04218915112953	29.930638738041782	24	None	None	None	
Wasp2326476750560	Nest2326482166064	29.56236123751439	18.087605310014357	23	None	None	None	
Wasp2326476750608	Nest2326482086496	75.3407854300722	19.184156055075658	20	None	None	None	
Wasp2326476750608	Nest2326482167792	25.539868458967398	11.708278849545104	21	None	None	None	
Wasp2326476750656	Nest2326480835392	46.06397550825601	9.156379387612613	13	None	None	None	
Wasp2326476750704	Nest2326480634112	36.22779832331017	7.020939097223489	9	None	None	None	
Wasp2326476750704	Nest2326480635792	52.47733558362367	19.70102402377691	10	None	None	None	
Wasp2326476750752	Nest2326478810848	49.88384892818405	17.681789197166204	1	None	None	None	
Wasp2326476750800	Nest2326480634160	15.602689986122869	30.971764483763984	9	None	None	None	
Wasp2326479085632	Nest2326482155216	43.35667124664174	25.968075974945197	26	None	None	None	
Wasp2326479085680	Nest2326480665808	79.18594339437367	4.203747151877916	8	None	None	None	
Wasp2326479085728	Nest2326482086880	29.39638947225855	17.904909734683308	18	None	None	None	
Wasp2326479085776	Nest2326482167168	81.1108592082979	15.642368603057397	22	None	None	None	
Wasp2326479085824	Nest2326478810896	36.25614604873031	34.28726557476224	1	None	None	None	
Wasp2326479085872	Nest2326480637472	13.751797082786345	17.64566852776489	12	None	None	None	
Wasp2326479085920	Nest2326482155264	20.98302166556752	36.392052443805035	26	None	None	None	
Wasp2326479085968	Nest2326482168704	60.58817776293074	27.324769489477788	21	None	None	None	
Wasp2326479086016	Nest2326482087600	34.33957145032341	6.450793807071268	17	None	None	None	
Wasp2326479086064	Nest2326480664560	81.02332934766237	19.894868214894945	5	None	None	None	
Wasp2326479086112	Nest2326480634208	79.25433298388442	3.042597993537912	9	None	None	None	
Wasp2326479086112	Nest2326482085056	78.58695819559154	1.8487480522588888	19	None	None	None	
Wasp2326479086112	Nest2326482085296	88.01316842579894	4.933234839635112	20	None	None	None	
Wasp2326479086112	Nest2326482154160	88.9128854902079	5.031492905094274	24	None	None	None	
Wasp2326479086160	Nest2326480636608	27.931468539411558	24.88252072765809	11	None	None	None	
Wasp2326479086208	Nest2326480662832	12.98342554010962	44.745771287354685	4	None	None	None	
Wasp2326479086256	Nest2326482154208	17.402460558714687	33.63400412007353	24	None	None	None	
Wasp2326479086304	Nest2326480665856	10.603735384882789	32.95672366729287	8	None	None	None	
Wasp2326479086352	Nest2326482085344	24.459392220525135	17.388248804451433	20	None	None	None	
Wasp2326479086400	Nest2326482166112	29.60703900378882	0.35601988743127366	23	None	None	None	
Wasp2326479086448	Nest2326482087168	64.66245194139537	17.842783896437272	19	None	None	None	
Wasp2326479086496	Nest2326478810944	28.715941222980895	39.20186066453522	1	None	None	None	
Wasp2326479086544	Nest2326482167216	58.610614453636984	22.32300912778094	22	None	None	None	
