waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326477357008	Nest2326481204416	66.53849456313559	14.72052872368849	9	True	True	True	
Wasp2326477357008	Nest2326481206240	47.365667969278256	8.886450822401432	11	True	True	True	
Wasp2326477356960	Nest2326481167984	43.98294041785928	33.02202008067126	4	True	True	True	
Wasp2326477356912	Nest2326481168800	45.7436373158084	24.40188888629822	5	True	True	True	
Wasp2326481317952	Nest2326476409296	64.9994305360469	24.222422608309078	18	False	False	True	
Wasp2326481317952	Nest2326476311088	58.36391045153924	20.721297187780614	30	False	False	True	
Wasp2326481318000	Nest2326476300832	45.30373338166567	12.698281894457624	20	False	False	True	
Wasp2326481318048	Nest2326476302992	20.302235550557615	18.824531580304253	21	True	True	True	
Wasp2326481318096	Nest2326481205376	41.34362902706201	12.80355673755571	10	True	True	True	
Wasp2326481318144	Nest2326481169952	22.571433866066116	32.914067005361915	7	True	True	True	
Wasp2326481318192	Nest2326481206432	21.023001088476924	32.216943560212876	11	True	True	True	
Wasp2326481318240	Nest2326476411520	47.52982438265728	26.164558265702723	23	True	True	True	
Wasp2326481318240	Nest2326476309360	35.22486996853358	20.852808437732275	27	True	True	True	
Wasp2326481318288	Nest2326481167888	41.80422807204319	7.000398482694662	4	False	False	True	
Wasp2326481318336	Nest2326476303088	34.60655069302279	22.927248549639284	21	True	True	True	
Wasp2326481318384	Nest2326476303232	79.6563627129697	3.802769857666487	21	True	True	True	
Wasp2326481318432	Nest2326476411760	15.356562401708583	40.94473800211032	23	True	True	True	
Wasp2326481318480	Nest2326481168704	15.988311664093066	31.87080468742913	5	True	True	True	
Wasp2326481318480	Nest2326481205568	15.451099493921976	31.903400510197386	10	True	True	True	
Wasp2326481318528	Nest2326481206480	73.80071879430604	19.223238831233246	11	True	True	True	
Wasp2326481318576	Nest2326476414880	17.721906208007564	15.836810876794717	26	True	True	True	
Wasp2326481318624	Nest2326476411664	50.873593151245515	32.23089338938751	23	True	True	True	
Wasp2326481318672	Nest2326481204464	25.663395824730497	23.62471493070578	9	True	True	True	
Wasp2326481318672	Nest2326481205664	7.788303570817874	31.863917838593796	10	True	True	True	
Wasp2326481318720	Nest2326481378992	66.0616845289043	24.407705307828508	15	True	True	True	
Wasp2326481318720	Nest2326476410400	53.18597138059376	8.847185231125883	19	True	True	True	
Wasp2326481318768	Nest2326481205712	65.71591148156355	16.88010140921482	10	True	True	True	
Wasp2326481318768	Nest2326481376736	37.50829138200362	25.343251464684936	13	True	True	True	
Wasp2326481318816	Nest2326476410640	35.83924189773945	31.668689365262143	19	True	True	True	
Wasp2326481318864	Nest2326476408192	6.100463878822398	35.19655959184741	17	True	True	True	
Wasp2326481318912	Nest2326476309840	13.86968945089953	37.708104998201875	28	True	True	True	
Wasp2326481318960	Nest2326481169376	70.9809761787943	20.0989301956752	6	True	True	True	
Wasp2326481319008	Nest2326481379088	65.35595563349679	17.11010916720224	15	True	True	True	
Wasp2326481319056	Nest2326481204224	22.23597406208948	35.44383077377567	9	True	True	True	
Wasp2326481319056	Nest2326481376688	31.6652944147811	12.275990200025953	13	True	True	True	
Wasp2326481319104	Nest2326481206336	18.47098981008916	38.4022717920245	11	True	True	True	
Wasp2326481319152	Nest2326476301264	29.18386679661586	37.953890800196916	20	True	True	True	
Wasp2326481319200	Nest2326481168848	46.58170986579718	33.58899157616748	5	True	True	True	
Wasp2326481319200	Nest2326481203408	40.41800560710593	24.725616869471665	8	True	True	True	
Wasp2326481319248	Nest2326481376784	24.17119901397681	6.000751603385202	13	True	True	True	
Wasp2326481319296	Nest2326481204368	39.256909427608186	30.366958968012835	9	True	True	True	
Wasp2326481319344	Nest2326476410736	40.558500229317985	13.318567156907456	19	True	True	True	
Wasp2326481319344	Nest2326476310512	50.64904813380398	29.81968073237388	29	True	True	True	
Wasp2326481319392	Nest2326481170000	12.530456015597808	32.356961817290404	7	True	True	True	
Wasp2326481319440	Nest2326481378800	46.013554857113164	31.966622639314497	15	True	True	True	
Wasp2326481319440	Nest2326476410784	29.87081572490252	12.55207311734259	19	True	True	True	
Wasp2326481319488	Nest2326476311136	54.47143263171382	6.291369488301628	30	True	True	True	
Wasp2326481319536	Nest2326476407808	28.167769230915948	25.4134215442569	17	False	False	True	
Wasp2326481319584	Nest2326481168080	25.681134424117936	18.825168176709244	4	True	True	True	
Wasp2326481319584	Nest2326481205760	33.77917845717793	25.31978785745778	10	True	True	True	
Wasp2326481319584	Nest2326481206384	27.686450513191566	12.131074607031232	11	True	True	True	
Wasp2326481319632	Nest2326476303136	18.560377218465106	35.51555999273853	21	True	True	True	
Wasp2326481319632	Nest2326476309504	24.129859414525537	34.413733283866435	27	True	True	True	
Wasp2326481319680	Nest2326481376880	77.40440129257573	14.266294481031128	13	True	True	True	
Wasp2326481319728	Nest2326476413392	17.453857317667747	24.94941341130764	24	True	True	True	
Wasp2326481319776	Nest2326481375488	69.16228171447679	24.066820597148844	12	True	True	True	
Wasp2326481319824	Nest2326481169616	15.460490276191365	35.319232359950796	6	True	True	True	
Wasp2326481319872	Nest2326481376928	30.012261216551643	27.581924515360573	13	True	True	True	
Wasp2326481319872	Nest2326476408240	36.39116236539185	10.996907040441418	17	True	True	True	
Wasp2326481319920	Nest2326481379040	52.709391521185104	11.615827055365362	15	True	True	True	
Wasp2326481319920	Nest2326476407472	42.284876992017686	24.395324517474304	16	True	True	True	
Wasp2326481319968	Nest2326476301168	16.88192348099419	45.48654925846563	20	True	True	True	
Wasp2326481319968	Nest2326476303280	47.92492610796506	26.225399834893526	21	True	True	True	
Wasp2326481320016	Nest2326476410688	51.71322747643446	16.098208556741987	19	False	False	True	
Wasp2326481320064	Nest2326481377696	19.69874351972653	20.906390619782886	14	True	True	True	
Wasp2326481320112	Nest2326476411856	49.1406587488809	18.446530765359775	23	True	True	True	
Wasp2326481320160	Nest2326476413440	20.974959673128954	15.050269982852507	24	True	True	True	
Wasp2326481320160	Nest2326476414112	34.800837010565665	21.301120613027333	25	True	True	True	
Wasp2326481320208	Nest2326481167504	13.539189078158994	44.71975793039519	3	True	True	True	
Wasp2326481320256	Nest2326481377744	71.67522436651443	23.484830909657344	14	True	True	True	
Wasp2326481320256	Nest2326476414928	40.82887490984661	24.596337886239272	26	True	True	True	
Wasp2326481320304	Nest2326481206528	47.1028990889707	10.089937687812327	11	True	True	True	
Wasp2326481320352	Nest2326481168128	43.983612925623724	26.92776091974134	4	True	True	True	
Wasp2326481320400	Nest2326476414064	20.542730663338602	28.96751238233693	25	True	True	True	
Wasp2326481320400	Nest2326476308640	24.714702427467472	36.434165190476065	26	True	True	True	
Wasp2326481320448	Nest2326476411904	64.11220717368968	14.364885115659613	23	True	True	True	
Wasp2326481320448	Nest2326476309456	29.431732425056072	8.966985318793153	27	True	True	True	
Wasp2326481320496	Nest2326476310416	31.91182538204437	34.50575650574466	29	True	True	True	
Wasp2326481320544	Nest2326481375632	71.24238154971515	21.66699534681443	12	False	False	True	
Wasp2326481320592	Nest2326481375680	24.991777588858152	21.44652123598632	12	True	True	True	
Wasp2326481320640	Nest2326481203552	70.57498725186055	24.878334647430908	8	True	True	True	
Wasp2326481320640	Nest2326476301312	40.916842731139894	11.73384873923026	20	True	True	True	
Wasp2326481320688	Nest2326481377648	30.58163806289297	36.577006264998005	14	True	True	True	
Wasp2326481320736	Nest2326476410592	60.2559190285649	22.707091853442332	19	False	False	True	
Wasp2326481320784	Nest2326481375584	45.45072366737528	14.981827621556254	12	True	True	True	
