waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326478807920	Nest2326477809072	74.93130534207037	24.29583700655386	15	False	False	True	
Wasp2326478848688	Nest2326477810656	42.164632461589406	24.867979516504693	17	False	False	True	
Wasp2326478848640	Nest2326477781264	58.640539281735464	16.529564314445924	13	False	False	True	
Wasp2326478848544	Nest2326476961920	36.91868310979429	24.93063625358209	29	False	False	True	
Wasp2326478848592	Nest2326477809120	56.42965332590767	17.30644639187715	15	False	False	True	
Wasp2326478848736	Nest2326477746528	75.8338039662351	6.462395769387907	7	False	False	True	
Wasp2326478848736	Nest2326476959264	17.889975812177294	25.450441499888207	25	False	False	True	
Wasp2326478848784	Nest2326477750032	34.894954517807996	20.67227154750425	11	False	False	True	
Wasp2326478848832	Nest2326476956096	64.62871592385045	16.677546505354524	22	False	False	True	
Wasp2326478848880	Nest2326476962592	38.057587603762876	37.6759647990087	30	False	False	True	
Wasp2326478848928	Nest2326477936576	64.61872051723688	24.866074457569468	4	False	False	True	
Wasp2326478848976	Nest2326477846656	39.59845258442543	31.278788178759747	20	False	False	True	
Wasp2326478849024	Nest2326477747104	65.08925204731138	23.67761781478573	8	False	False	True	
Wasp2326478849072	Nest2326477746576	52.742405878341486	18.18298610865282	7	False	False	True	
Wasp2326478849120	Nest2326477844832	48.386325071459034	13.859186722558814	18	False	False	True	
Wasp2326478849168	Nest2326477846704	88.46556628863732	5.656362551285396	20	False	False	True	
Wasp2326478849216	Nest2326477847952	35.35422579282156	30.946341394018507	21	False	False	True	
Wasp2326478849264	Nest2326477938208	61.46501339914848	13.994853296323022	6	False	False	True	
Wasp2326478849312	Nest2326477781312	81.84328324790619	13.28863014358518	13	False	False	True	
Wasp2326478849312	Nest2326477809168	56.757342853280925	18.931350500538866	15	False	False	True	
Wasp2326478849360	Nest2326477782944	46.65441411233665	30.869770885732255	14	False	False	True	
Wasp2326478849408	Nest2326477747152	58.561511140715496	19.96503558680407	8	False	False	True	
Wasp2326478849456	Nest2326477809216	89.07732209391227	16.25392798616203	15	False	False	True	
Wasp2326478849504	Nest2326476958352	48.262700464861304	21.410100935670716	24	False	False	True	
Wasp2326478849552	Nest2326477935712	64.22832446447116	17.998560389327313	1	False	False	True	
Wasp2326478849600	Nest2326477779824	43.41324358060112	27.183551392484162	12	False	False	True	
Wasp2326478849648	Nest2326476957104	31.995314618185347	8.692474498575383	23	False	False	True	
Wasp2326478849696	Nest2326477810704	29.246946643733526	14.163645933387249	17	False	False	True	
Wasp2326478849744	Nest2326477748064	51.43314283966153	8.186020082248188	9	False	False	True	
Wasp2326478849792	Nest2326477935760	69.58491425749274	15.502622388057258	1	False	False	True	
Wasp2326478849840	Nest2326477935808	71.85620788853241	14.631872772669965	1	False	False	True	
Wasp2326478849840	Nest2326477938256	90.97696943818195	4.1936757698754805	6	False	False	True	
Wasp2326478849840	Nest2326477845744	74.92372430548608	9.170912498646578	19	False	False	True	
Wasp2326478849888	Nest2326477781360	91.28404747016916	6.690936017444702	13	False	False	True	
Wasp2326478849936	Nest2326477747200	86.38381847573129	2.23650752204064	8	False	False	True	
Wasp2326478849984	Nest2326477748112	54.3603341829208	19.595960408006455	9	False	False	True	
Wasp2326478849984	Nest2326477809264	70.67712210462862	14.860172243024175	15	False	False	True	
Wasp2326478849984	Nest2326476958400	90.53474619104065	17.3515064571585	24	False	False	True	
Wasp2326478850032	Nest2326477748160	47.811933352123376	17.218611598697237	9	False	False	True	
Wasp2326478850080	Nest2326476957152	80.62037348204986	21.345241814347006	23	False	False	True	
Wasp2326478850128	Nest2326477936624	82.30466771240981	8.790864484187844	4	False	False	True	
Wasp2326478850176	Nest2326477746624	60.24014790452243	19.276025129420706	7	False	False	True	
Wasp2326478850224	Nest2326477746672	76.4254707108468	18.948384584810423	7	False	False	True	
