waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326477904960	Nest2326477651152	42.08619520701997	32.20957603657636	18	True	True	True	
Wasp2326477904912	Nest2326478427040	84.55230330999073	1.4481884263596938	4	True	True	True	
Wasp2326477905056	Nest2326478400432	7.516854995527116	26.71886537612381	23	True	True	True	
Wasp2326477905008	Nest2326478395232	83.23251049162555	4.311985659839796	25	True	True	True	
Wasp2326477904672	Nest2326477612368	22.53302325390767	16.487390406720586	5	True	True	True	
Wasp2326477905104	Nest2326477613568	22.365937060265097	18.516038407111626	8	True	True	True	
Wasp2326477905152	Nest2326477401056	76.07031213779293	12.680900685771123	19	True	True	True	
Wasp2326477905152	Nest2326478394224	75.86253280996203	11.536931900025053	24	True	True	True	
Wasp2326477905200	Nest2326478205712	46.13265687727432	25.24438612352368	14	True	True	False	
Wasp2326477905248	Nest2326477613664	62.42503575322836	17.751851759357514	9	False	False	True	
Wasp2326477905296	Nest2326478397104	18.37289079963785	24.912297841558377	28	True	True	True	
Wasp2326477905344	Nest2326477650672	54.98600105121643	22.686880084123988	18	True	True	True	
Wasp2326477905392	Nest2326478394320	20.582755804401042	41.20947219296231	24	True	True	True	
Wasp2326477905440	Nest2326477648800	67.5997506336569	14.836724384035787	16	True	True	True	
Wasp2326477905488	Nest2326478394368	40.52556325713821	12.781882055589378	24	False	False	True	
Wasp2326477905536	Nest2326478399856	28.22540995578607	35.47148755319687	22	False	False	False	
Wasp2326477905584	Nest2326477650096	50.1468128162184	23.514091779651807	16	True	True	True	
Wasp2326477905632	Nest2326478400720	38.45980871850604	25.72985051337356	23	True	True	True	
Wasp2326477905680	Nest2326477612896	24.73118501464285	20.040970245225573	6	False	False	True	
Wasp2326477905728	Nest2326478398800	17.413888381187146	42.18618103942665	21	True	True	True	
Wasp2326477905776	Nest2326478096800	26.06204633753698	36.625474868081554	10	True	True	True	
Wasp2326477905824	Nest2326477650816	5.418065080999211	24.454019826442646	15	True	True	True	
Wasp2326477905824	Nest2326478394416	49.03268316693871	18.893969177965168	24	True	True	True	
Wasp2326477905872	Nest2326474990784	46.28743986913353	9.430797773830086	30	False	False	True	
Wasp2326477979712	Nest2326477615056	27.634491449631653	14.099330063815284	5	False	False	True	
Wasp2326477979760	Nest2326477612656	18.343151653616083	42.48414067507032	5	True	True	True	
Wasp2326477979760	Nest2326478097232	51.391919869694966	9.230990229795156	11	True	True	True	
Wasp2326477979808	Nest2326477611264	51.88420770317584	14.671854381987059	9	True	True	True	
Wasp2326477979808	Nest2326478097424	72.58821563260584	19.328452825113896	11	True	True	True	
Wasp2326477979856	Nest2326477613808	37.22015007938613	14.654035570029569	9	True	True	True	
Wasp2326477979856	Nest2326478096848	23.252731251621583	33.3210130865628	10	True	True	True	
Wasp2326477979904	Nest2326477402016	14.919457074273728	29.27446083489272	20	True	True	True	
Wasp2326477979904	Nest2326478400768	76.8813605820868	6.24577407337437	23	True	True	True	
Wasp2326477979952	Nest2326478205424	49.120573525225794	20.508646889959874	13	False	False	True	
Wasp2326477980000	Nest2326477613952	28.83882876231479	25.488026908403338	5	True	True	True	
Wasp2326477980000	Nest2326478097088	36.085528201064655	34.73993072000996	11	True	True	True	
Wasp2326477980048	Nest2326478400000	82.93882974877499	2.0642388745508833	22	True	True	True	
Wasp2326477980096	Nest2326474990880	17.62803883105214	11.454510949889448	30	True	True	True	
Wasp2326477980144	Nest2326478096944	41.89846352654897	9.149932719408222	10	True	True	True	
Wasp2326477980192	Nest2326477612512	18.57324317442356	37.1688335027638	7	True	True	True	
Wasp2326477980240	Nest2326478206816	22.38953746222732	37.792997727467885	13	False	False	True	
Wasp2326477980240	Nest2326478399904	65.82291269514913	6.884728914204757	22	False	False	True	
Wasp2326477980288	Nest2326478396048	38.83821109151217	25.199630361308042	26	True	True	True	
Wasp2326477980336	Nest2326474990832	4.788600310493513	21.6173224563715	30	True	True	True	
Wasp2326477980384	Nest2326477648368	42.44875801289938	9.254859846703935	17	False	False	True	
Wasp2326477980432	Nest2326477614048	51.5782603983851	17.83290636964144	5	True	True	True	
Wasp2326477980480	Nest2326478205136	45.79928984509339	22.956623172168044	12	True	True	True	
Wasp2326477980528	Nest2326477650336	44.48218427008781	21.23438390713655	17	True	True	True	
Wasp2326477980528	Nest2326478398704	20.247520521556744	17.373689853713394	21	True	True	True	
Wasp2326477980576	Nest2326477611312	27.435727711963832	24.04931021382921	9	False	False	True	
Wasp2326477980624	Nest2326478398944	41.23788492998236	24.053201060370647	21	True	True	True	
Wasp2326477980672	Nest2326477611120	69.72308025505997	17.056278962313936	9	True	True	True	
Wasp2326477980720	Nest2326478395424	45.57415545877314	14.986409743626174	25	True	True	True	
Wasp2326477980768	Nest2326478395328	33.93434646155237	35.23357050593748	25	True	True	True	
Wasp2326477980816	Nest2326474990112	25.57620724654688	24.857319149565754	29	True	True	True	
Wasp2326477980864	Nest2326478208304	14.268396031119385	14.789846635808633	13	True	True	True	
Wasp2326477980912	Nest2326478205376	57.05059834623321	16.58061152978736	13	True	True	True	
Wasp2326477980960	Nest2326478394464	20.09484270083073	37.13065837739663	24	False	False	False	
Wasp2326477981008	Nest2326477401008	31.550260736878748	11.408150908843496	19	True	True	True	
Wasp2326477981056	Nest2326478400816	40.178322402038035	27.963293433614435	23	True	True	True	
Wasp2326477981104	Nest2326478396864	18.619989508265764	36.76731353722184	28	True	True	False	
Wasp2326477981152	Nest2326477651488	69.23630302638786	19.65259472841312	15	False	False	True	
Wasp2326477981200	Nest2326478426848	64.40147663402459	20.223748196020548	1	True	True	True	
Wasp2326477981200	Nest2326478397200	43.35543010964969	24.740768016674267	28	True	True	True	
Wasp2326477981248	Nest2326478206624	26.872244470919078	32.885700520348216	12	True	True	True	
Wasp2326477981296	Nest2326477613520	42.92198185086285	14.568423431706979	8	True	True	True	
Wasp2326477981344	Nest2326477651056	33.85854645955425	36.72849302455134	18	True	True	True	
Wasp2326477981392	Nest2326478400672	47.64721175702644	12.33843135752119	23	False	False	False	
Wasp2326477981440	Nest2326477613184	22.364564827858665	31.629788745534736	7	True	True	True	
Wasp2326477981440	Nest2326478206912	31.337908387130618	15.490310450824364	13	True	True	True	
Wasp2326477981440	Nest2326477648224	55.15124260344575	12.295625170146224	15	True	True	True	
Wasp2326477981488	Nest2326478207680	7.718103672347059	21.687904876752082	13	True	True	True	
Wasp2326477981536	Nest2326478208400	32.51403893972364	12.325928177403085	13	True	True	True	
Wasp2326477981536	Nest2326477648464	36.29032057510821	25.14726101934331	16	True	True	True	
Wasp2326477981584	Nest2326478400912	34.249366234985274	35.59397287099627	23	True	True	True	
Wasp2326477981632	Nest2326477613616	24.41433031180216	7.104036305703366	8	False	False	True	
Wasp2326477981632	Nest2326478097136	40.79885727255987	24.56228329867503	11	False	False	True	
Wasp2326477981680	Nest2326478400096	46.63466415301088	11.806634821095617	22	True	True	True	
Wasp2326477981728	Nest2326477614912	54.60759267428176	7.701867719030969	5	False	False	True	
Wasp2326477981776	Nest2326478396000	66.39393027894482	20.00880646081694	26	False	False	True	
Wasp2326477981824	Nest2326478097040	31.385233583055093	24.54720327639827	10	True	True	True	
Wasp2326477981872	Nest2326477647936	57.49380670205937	8.707434039776258	18	True	True	True	
Wasp2326477981920	Nest2326477612080	61.48149878561511	7.100742921451257	8	True	True	True	
Wasp2326477981968	Nest2326478208592	73.395633968702	20.248343423870416	14	True	True	True	
Wasp2326477982016	Nest2326478207104	51.57528100277823	31.313967532965258	14	False	False	True	
Wasp2326477982064	Nest2326478205088	52.2936367279544	14.91073249354507	12	True	True	True	
Wasp2326477982112	Nest2326478428672	16.76693768839339	36.66713806254689	4	True	True	True	
Wasp2326477982160	Nest2326477650768	64.14381367689448	17.12208022792253	18	False	False	True	
Wasp2326477982160	Nest2326478400624	64.0629987380172	18.40845035741388	23	False	False	True	
Wasp2326477982208	Nest2326478397600	61.60846688370288	17.15648168558188	20	True	True	True	
Wasp2326477982256	Nest2326477649088	51.172464534065995	27.988768339143366	15	True	True	True	
Wasp2326477982256	Nest2326478397248	52.969795078421356	10.9035689732901	28	True	True	True	
Wasp2326477982304	Nest2326478204992	54.57874136648963	12.150367616195563	14	True	True	True	
Wasp2326477982352	Nest2326478397056	18.843021505712557	17.954842719446876	28	False	False	True	
Wasp2326477982400	Nest2326478400960	59.41131606285692	21.264260041275488	23	True	True	True	
Wasp2326477982448	Nest2326478097568	37.10387185759037	11.71469736388392	11	True	True	True	
Wasp2326477982496	Nest2326478205568	43.235995627495505	18.973729025321376	13	True	True	True	
Wasp2326477982544	Nest2326478096992	15.01665085910245	30.464317733886322	10	False	False	True	
Wasp2326477982592	Nest2326477648032	56.23781187664722	16.051997503619265	18	True	True	True	
Wasp2326477982640	Nest2326478400864	37.23901709406304	27.054009858120992	23	True	True	True	
Wasp2326477982688	Nest2326478207008	17.749954348396628	33.976212926564756	14	False	False	True	
Wasp2326477982736	Nest2326477612320	46.03978997321561	22.671476902476822	8	False	False	True	
Wasp2326477982736	Nest2326478207296	49.69318444803258	20.516698799850737	12	False	False	True	
Wasp2326477982784	Nest2326478396096	33.18798513264296	21.98622596603451	26	True	True	True	
Wasp2326477982784	Nest2326474990640	29.906637783356725	35.40258122409937	30	True	True	True	
Wasp2326477982832	Nest2326478208016	53.00850971717474	22.174403303106985	12	True	True	True	
Wasp2326477982832	Nest2326478207824	46.69039549302466	9.805335790345161	14	True	True	True	
Wasp2326477982880	Nest2326478428912	23.57133372429494	31.346562851292283	2	False	False	True	
Wasp2326477982928	Nest2326477614720	31.726361508630667	19.068711399792562	6	True	True	True	
Wasp2326477982976	Nest2326478205184	16.259462244454546	29.36980517701329	12	True	True	True	
Wasp2326477983024	Nest2326478397648	81.97127834462036	12.414136464526484	20	True	True	True	
Wasp2326477983072	Nest2326477648272	46.69701815277976	8.427337309957661	15	True	True	False	
Wasp2326477983120	Nest2326478207056	59.99150254028702	14.389934387401786	13	True	True	True	
Wasp2326477983168	Nest2326477651536	56.16310635697423	13.884213289639437	15	True	True	True	
Wasp2326477983216	Nest2326478206096	41.63040407394256	10.134419150886997	12	True	True	True	
Wasp2326477983264	Nest2326478205232	64.90370011056325	14.090428680592566	12	True	True	True	
Wasp2326477983312	Nest2326478397152	10.102656210916258	37.74775799415699	28	True	True	True	
Wasp2326477983360	Nest2326477614528	56.25114764741132	8.152894800560224	5	True	True	True	
Wasp2326477983360	Nest2326477611408	47.71505398895912	22.161364932197838	9	True	True	True	
Wasp2326477983408	Nest2326477613856	26.280155093443163	28.667670028406086	9	False	False	True	
Wasp2326477983408	Nest2326477649952	29.07740624450315	17.60812290124319	15	False	False	True	
Wasp2326477983456	Nest2326477401296	57.20890126926846	28.81575559151628	19	True	True	True	
Wasp2326477983504	Nest2326477613088	25.299757545378768	27.241160888271683	7	True	True	True	
Wasp2326477983552	Nest2326477651632	22.747978184374393	41.132595804949396	17	False	False	True	
Wasp2326477983600	Nest2326477649136	26.54705902855319	14.348039747608727	15	True	True	True	
Wasp2326477983648	Nest2326477614000	26.95848101975687	20.802695480872075	9	True	True	True	
Wasp2326477983696	Nest2326478429872	17.111309438826602	40.973373145709736	4	True	True	True	
Wasp2326477992000	Nest2326474990064	50.47637046320949	32.589612446346365	29	True	True	True	
Wasp2326477992048	Nest2326477651872	33.72542108543472	19.694956868292	18	True	True	True	
Wasp2326477992048	Nest2326478398848	9.331565401744198	17.80928290375378	21	True	True	True	
Wasp2326477992096	Nest2326477401200	22.755670094651613	13.705235218631916	19	True	True	True	
Wasp2326477992096	Nest2326478394512	68.51263345512237	15.687554699288796	24	True	True	True	
Wasp2326477992144	Nest2326478207248	65.93346643734198	27.807098231883767	12	True	True	True	
Wasp2326477992192	Nest2326478427520	22.15538301139931	34.54787264362604	1	True	True	True	
Wasp2326477992240	Nest2326478206864	18.40133814409267	27.636229527531416	13	True	True	True	
Wasp2326477992240	Nest2326477650192	38.72465126220497	24.63490779545947	16	True	True	True	
Wasp2326477992288	Nest2326478096896	63.772063995608555	26.577052535768228	10	False	False	True	
Wasp2326477992336	Nest2326478401104	16.586947790289003	34.7834914432652	23	True	True	True	
Wasp2326477992336	Nest2326478394560	39.18334489171118	29.78598136053103	24	True	True	True	
Wasp2326477992384	Nest2326478206000	63.42808316674342	4.839423438493516	12	True	True	True	
Wasp2326477992432	Nest2326478097280	14.26266681525676	22.560492803390705	11	True	True	True	
Wasp2326477992480	Nest2326477649856	24.230946841554182	13.670450321234993	15	False	False	True	
Wasp2326477992480	Nest2326478394272	47.5122927725786	10.997132816284791	24	False	False	True	
Wasp2326477992528	Nest2326477650240	22.292707660731097	14.693103679701094	16	True	True	True	
Wasp2326477992576	Nest2326477612944	57.31950895257974	15.57960791359891	6	True	True	True	
Wasp2326477992624	Nest2326477611456	33.86381586976353	18.743278695408687	9	True	True	True	
Wasp2326477992672	Nest2326477401344	13.58150643063251	19.8545068168302	19	False	False	True	
Wasp2326477992720	Nest2326478097616	23.15227789092645	21.89906263585986	11	True	True	True	
Wasp2326477992720	Nest2326478206672	21.63534327667692	33.867093204886196	12	True	True	True	
Wasp2326477992720	Nest2326478400144	11.52422639410189	38.438702089873125	22	True	True	True	
Wasp2326477992720	Nest2326478396624	30.54772927392777	11.884276683444458	27	True	True	True	
Wasp2326477992768	Nest2326478395472	45.2921621003223	13.777389966446197	25	False	False	True	
Wasp2326477992816	Nest2326478207344	71.26795599149345	20.29218012206544	12	True	True	False	
Wasp2326477992816	Nest2326478398992	87.50395275815968	3.450061877360137	21	True	True	False	
Wasp2326477992864	Nest2326478397504	24.787896870310483	21.506716352973292	20	True	True	True	
Wasp2326477992864	Nest2326478399088	70.97359335729789	18.294372524576062	21	True	True	True	
Wasp2326477992864	Nest2326478396528	82.78054776217378	15.809337320028947	27	True	True	True	
Wasp2326477992912	Nest2326478206528	17.60087214525181	8.461456195360473	12	False	False	True	
Wasp2326477992912	Nest2326477401248	28.50747912831543	14.849046475345261	19	False	False	True	
Wasp2326477992912	Nest2326478401056	55.8897982913647	30.496808074007014	23	False	False	True	
Wasp2326477992960	Nest2326478400048	22.262885088556132	34.745097171416	22	True	True	True	
Wasp2326477993008	Nest2326477615008	21.3695633422167	14.353292138295847	5	True	True	True	
Wasp2326477993056	Nest2326478399136	70.60091587238581	6.219126440195571	21	True	True	True	
Wasp2326477993104	Nest2326474990976	41.529826140601564	28.341026763191397	30	False	False	True	
Wasp2326477993152	Nest2326478206720	43.03557660344234	24.263765781685432	12	True	True	True	
Wasp2326477993200	Nest2326478394656	64.88047011554808	10.869943106366872	24	True	True	True	
Wasp2326477993248	Nest2326478396192	78.73893527771105	4.0792377773726	26	True	True	True	
Wasp2326477993248	Nest2326474991024	12.402795123081034	36.84792119221304	30	True	True	True	
Wasp2326477993296	Nest2326478208112	29.419796840803013	6.234111705079438	12	True	True	True	
Wasp2326477993344	Nest2326477611360	50.02614905889323	21.221383458740636	9	True	True	True	
Wasp2326477993344	Nest2326478394608	37.90699742875807	7.760671746001801	24	True	True	True	
Wasp2326477993392	Nest2326478397744	68.47605648834858	14.811093140314698	20	True	True	True	
Wasp2326477993440	Nest2326477611600	30.688773273662058	27.832432853434785	9	True	True	True	
Wasp2326477993488	Nest2326478394704	21.116871313894848	28.28369716561697	24	True	True	True	
Wasp2326477993536	Nest2326477614768	38.28147003081417	20.18064840425255	6	True	True	True	
Wasp2326477993584	Nest2326478401200	45.51343914613904	9.169803311421262	23	True	True	True	
Wasp2326477993632	Nest2326478397296	65.36432876370432	24.940156259983674	28	True	True	True	
Wasp2326477993680	Nest2326478426944	77.74737879383184	22.87739695291193	4	True	True	True	
Wasp2326477993728	Nest2326478401152	86.592001551471	10.481261603952671	23	True	True	True	
Wasp2326477993728	Nest2326478394752	49.27631881089212	20.184426279462308	24	True	True	True	
Wasp2326477993776	Nest2326477614576	24.266362315386814	16.203752149995232	5	True	True	True	
Wasp2326477993824	Nest2326478401008	7.531547008853766	22.60333918627147	23	True	True	True	
Wasp2326477993872	Nest2326478097712	64.20609903968361	22.727736487761803	11	False	False	True	
Wasp2326477993872	Nest2326478396768	28.28841168374301	18.364181828669988	27	False	False	True	
Wasp2326477993920	Nest2326478205856	34.782266701148814	27.546592933954468	14	True	True	True	
Wasp2326477993968	Nest2326478397696	49.319147167929025	32.591663550003716	20	True	True	True	
Wasp2326477994016	Nest2326478097760	25.553457817091047	25.249710962269592	11	True	True	True	
Wasp2326477994064	Nest2326478397792	66.6205116651356	15.378938797835017	20	True	True	True	
Wasp2326477994112	Nest2326477651680	48.87359418266393	21.504345607583257	17	True	True	True	
Wasp2326477994160	Nest2326478395376	82.46619001562243	6.571040761046122	25	True	True	True	
Wasp2326477994208	Nest2326478206240	23.719575282488677	39.0018106409666	13	True	True	True	
Wasp2326477994256	Nest2326477614864	31.128433184430435	30.290951126074784	7	True	True	True	
Wasp2326477994256	Nest2326478207968	28.919116740565716	1.6386198840108084	14	True	True	True	
Wasp2326477994256	Nest2326478401248	10.680692636574129	22.87551047884559	23	True	True	True	
Wasp2326477994304	Nest2326474989968	9.505862555723303	37.41591571306312	29	True	True	True	
Wasp2326477994352	Nest2326478399184	30.375785928024804	7.195816622922859	21	True	True	True	
Wasp2326477994352	Nest2326478394896	42.2102525741283	18.267093827178048	24	True	True	True	
Wasp2326477994400	Nest2326478398896	35.94628589402063	32.679959682326945	21	False	False	True	
Wasp2326477994400	Nest2326478395520	48.402483808628986	33.62071534547626	25	False	False	True	
Wasp2326477994400	Nest2326478396144	84.05631389783015	15.343826560140766	26	False	False	True	
Wasp2326477994448	Nest2326478397344	81.947657397855	21.104482270595526	28	False	False	True	
Wasp2326477994496	Nest2326477649232	13.033606702444734	36.88718238027093	15	True	True	True	
Wasp2326477994544	Nest2326477614192	28.534047493239058	24.584096660408445	7	True	True	True	
Wasp2326477994592	Nest2326478207728	55.79755833149736	9.058746629862798	13	True	True	True	
Wasp2326477994592	Nest2326477650432	17.747236849444	35.72010795434689	16	True	True	True	
Wasp2326477994592	Nest2326478395664	50.980545252855094	11.090666464293319	25	True	True	True	
Wasp2326477994640	Nest2326477612128	17.06890824315405	40.932926339190175	8	True	True	True	
Wasp2326477994640	Nest2326478205328	57.97088873547175	20.92513214515169	12	True	True	True	
Wasp2326477994640	Nest2326477649568	53.537100055078085	24.2724435829459	16	True	True	True	
Wasp2326477994688	Nest2326477612272	17.09260878699238	44.33143911863815	9	True	True	True	
Wasp2326477994736	Nest2326477614384	79.26080271762746	22.35776496104183	8	True	True	True	
Wasp2326477994784	Nest2326478097808	37.89554442147627	25.032866791660076	11	True	True	True	
Wasp2326477994832	Nest2326478208448	36.93057626386888	9.11628967131028	13	False	False	True	
Wasp2326477994832	Nest2326478401344	13.985076803642318	32.85585008447227	23	False	False	True	
Wasp2326477994880	Nest2326478396240	16.738157282472624	25.332692841005112	26	True	True	True	
Wasp2326477994928	Nest2326478401440	30.497896786181062	2.157965614933638	23	True	True	True	
Wasp2326477994976	Nest2326477651440	85.97005492571398	6.819522714137438	16	True	True	True	
Wasp2326477994976	Nest2326474990160	57.282686975358395	26.229081264536514	29	True	True	True	
Wasp2326477995024	Nest2326478397888	9.270328783352587	29.35936058042443	20	True	True	True	
Wasp2326477995072	Nest2326477401440	10.419688423533621	38.145430963413865	19	True	True	True	
Wasp2326477995120	Nest2326478397392	91.98363204087462	14.642186124009266	28	True	True	True	
Wasp2326477995168	Nest2326477648656	54.122806479392025	17.53480822256807	15	True	True	True	
Wasp2326477995168	Nest2326478397552	7.304664964343964	30.57484730485474	20	True	True	True	
Wasp2326477995216	Nest2326474989632	32.251266871128394	18.785907181620367	28	True	True	True	
Wasp2326477995264	Nest2326478097664	49.66987008679336	25.17008896284258	11	False	False	True	
Wasp2326477995312	Nest2326478401488	27.57686454177462	39.170189667117725	23	True	True	True	
Wasp2326477995360	Nest2326478400192	16.841345248980577	43.49597267464069	22	False	False	True	
Wasp2326477995408	Nest2326477614432	20.19335021752328	37.86878455049128	8	True	True	True	
Wasp2326477995456	Nest2326478428768	17.503050992206067	35.87773700285635	1	False	False	True	
Wasp2326477995456	Nest2326478097328	20.485336527555994	35.50180446414393	10	False	False	True	
Wasp2326477995504	Nest2326478206336	42.78212265115777	16.988334278287386	14	True	True	True	
Wasp2326477995552	Nest2326478427088	25.656282828314847	32.41302421637753	4	True	True	True	
Wasp2326477995600	Nest2326474990208	12.392991632838157	20.95594405445163	29	True	True	True	
Wasp2326477995648	Nest2326478097904	36.59344984276223	29.216027373530476	11	True	True	True	
Wasp2326477995648	Nest2326478205280	20.38791142901237	6.14548337913729	12	True	True	True	
Wasp2326477995696	Nest2326477611552	33.98314829857063	9.096053311101068	9	False	False	True	
Wasp2326477995744	Nest2326478428720	52.262063668014605	12.147717436738153	1	True	True	False	
Wasp2326477995792	Nest2326477613136	53.745972863	5.6657173987068425	7	False	False	True	
Wasp2326477995840	Nest2326478207920	45.24366861227112	14.371295238158966	12	True	True	True	
Wasp2326477995840	Nest2326478400288	39.60965761543393	27.273458413101853	22	True	True	True	
Wasp2326477995888	Nest2326477649280	61.76799159411046	19.979300398680838	17	False	False	True	
Wasp2326477995936	Nest2326477651392	28.3736119780655	13.574248300250472	15	True	True	True	
Wasp2326477995984	Nest2326478400336	27.294988131234724	35.88957162677513	22	True	True	True	
Wasp2326477807680	Nest2326478429920	17.423007876171493	36.72367637079258	4	True	True	True	
Wasp2326477807728	Nest2326477649520	78.71444263706982	5.4571331519079855	17	True	True	True	
Wasp2326477807776	Nest2326478205760	67.87131623261901	17.321636034082093	14	True	True	True	
Wasp2326477807824	Nest2326478397984	64.01633803677025	15.688042213531393	20	True	True	True	
Wasp2326477807872	Nest2326477612704	41.960238957878886	9.518059439176778	5	False	False	True	
Wasp2326477807920	Nest2326477650960	34.28927076913166	9.149420992701506	17	True	True	True	
Wasp2326477807968	Nest2326478399232	76.65315818490666	18.642874490880565	21	True	True	True	
Wasp2326477808016	Nest2326477611504	79.94173081979291	1.8999015674197528	9	False	False	True	
Wasp2326477808016	Nest2326478205040	66.24863740936374	18.78016934051068	14	False	False	True	
Wasp2326477808016	Nest2326478394848	25.613636856462268	16.423815779973918	24	False	False	True	
Wasp2326477808064	Nest2326478207488	11.0709290384379	22.50177233617163	12	True	True	True	
Wasp2326477808064	Nest2326477649328	42.37304457465643	33.20315265502619	15	True	True	True	
Wasp2326477808064	Nest2326477401488	44.96616624785873	31.23988406049317	19	True	True	True	
