waspID	nestID	x	y	day	bool_ENV	bool_LSF	bool_CA
Wasp2326478208784	Nest2326481931808	47.8344243328208	10.784036223654306	18	True	True	False	
Wasp2326478208640	Nest2326482016864	50.74513103384853	8.60407311151504	5	True	True	False	
Wasp2326478208880	Nest2326481930992	56.52066400111386	25.805327673759322	17	True	True	True	
Wasp2326478208928	Nest2326477903088	72.37351151313975	14.02103306787171	29	True	True	False	
Wasp2326478208976	Nest2326482052720	24.255662165713204	9.759339157297712	13	True	True	True	
Wasp2326477648080	Nest2326477765552	18.933465316955918	36.132866477386905	21	True	True	False	
Wasp2326477648080	Nest2326477902800	33.712960905192965	12.454961930701538	28	True	True	False	
Wasp2326478208736	Nest2326481949168	37.77565474971958	20.663606417076068	8	True	True	False	
Wasp2326478208688	Nest2326481931088	42.625790045424324	27.288983193688402	17	True	True	False	
Wasp2326478045248	Nest2326477835664	40.20610611999775	7.8072948760422225	26	True	True	False	
Wasp2326478045296	Nest2326482051520	73.08950159013182	19.6698155778696	12	True	True	False	
Wasp2326478045344	Nest2326482017440	18.581039835761644	34.13264373154174	6	True	True	False	
Wasp2326478045392	Nest2326482015376	81.51374110324997	2.4085426455144328	4	True	True	False	
Wasp2326478045392	Nest2326481952288	19.35320615246366	35.42859524032517	11	True	True	False	
Wasp2326478045440	Nest2326477763008	70.26814454731998	12.841795440940096	19	False	False	False	
Wasp2326478045488	Nest2326477764064	19.301352369308738	15.10556933785151	20	True	True	True	
Wasp2326478045488	Nest2326477835280	23.257516204075802	27.517615820014996	25	True	True	True	
Wasp2326478045488	Nest2326477903232	52.19807934006457	14.533507677075269	29	True	True	True	
Wasp2326478045536	Nest2326481950560	51.98533568760011	20.2266980894749	9	True	True	True	
Wasp2326478045536	Nest2326481930128	29.11791335535906	0.10674921368173662	16	True	True	True	
Wasp2326478045584	Nest2326482015184	52.29780716067142	30.459484662584828	4	False	False	True	
Wasp2326478045632	Nest2326477902608	27.296695706808045	20.518295351937205	28	False	False	True	
Wasp2326478045680	Nest2326482015472	53.66838439029041	28.60481773898019	4	True	True	True	
Wasp2326478045728	Nest2326481950608	20.90432594107238	26.304883082656374	9	True	True	True	
Wasp2326478045728	Nest2326477832304	51.20242713860254	11.98930863231345	22	True	True	True	
Wasp2326478045728	Nest2326477834512	41.736070160502095	21.65849554839116	24	True	True	True	
Wasp2326478045776	Nest2326482018256	67.75373193524646	16.57311516075785	7	True	True	False	
Wasp2326478045824	Nest2326481931040	49.54821406979894	8.00914424990924	17	True	True	False	
Wasp2326478045824	Nest2326477763056	37.93704602377231	10.173790378576118	19	True	True	False	
Wasp2326478045872	Nest2326481930272	52.381648065680636	19.178460283897525	16	True	True	True	
Wasp2326478045872	Nest2326477834560	46.9252380829947	31.583160994393317	24	True	True	True	
Wasp2326478045872	Nest2326477902320	44.459886569292166	7.682290745784438	27	True	True	True	
Wasp2326478045920	Nest2326482051232	43.063453592982505	7.09731139372835	12	False	False	False	
Wasp2326478045920	Nest2326477832352	84.64256931276068	13.757717146881765	22	False	False	False	
Wasp2326478045968	Nest2326482054640	44.962391131520086	32.11653653095861	14	False	False	True	
Wasp2326478046016	Nest2326477764112	68.00245790126706	24.997479271380776	20	True	True	True	
Wasp2326478046064	Nest2326482017488	72.7466695520373	15.258655919204688	6	True	True	True	
Wasp2326478046064	Nest2326482052960	42.744610082166034	24.767354182930568	13	True	True	True	
Wasp2326478046112	Nest2326477764160	9.185246063430801	20.087367315487125	20	True	True	True	
Wasp2326478046160	Nest2326482016816	12.6048650558504	39.42163527716229	5	True	True	True	
Wasp2326478046208	Nest2326481952192	52.70164541546248	8.310876894597701	11	True	True	True	
Wasp2326478046256	Nest2326481949216	16.230425160480753	35.09770847828772	8	True	True	False	
Wasp2326478046256	Nest2326481929120	40.89461844767512	26.218468415641063	15	True	True	False	
Wasp2326478046256	Nest2326477903280	48.046062827464056	28.812751817022544	29	True	True	False	
Wasp2326478046304	Nest2326477765648	20.60349500844877	39.57543949068495	21	True	True	True	
Wasp2326478046352	Nest2326481931856	32.382679841462156	27.456775762780726	18	True	True	False	
Wasp2326478046400	Nest2326477764208	70.24741318527863	12.315168510303346	20	True	True	True	
Wasp2326478046448	Nest2326477834656	36.71866385593669	23.268789990391298	24	True	True	False	
Wasp2326478046496	Nest2326477833024	60.85435703454009	9.555856634103726	23	True	True	True	
Wasp2326478046544	Nest2326477832928	65.84925808497465	24.05642360229024	23	True	True	True	
Wasp2326478046592	Nest2326477835376	47.3333457130526	9.969430578088975	25	True	True	False	
Wasp2326478046640	Nest2326482017392	39.17816111918068	8.49514012522392	6	True	True	True	
Wasp2326478046640	Nest2326481930368	7.190199401726739	34.06506167847398	16	True	True	True	
Wasp2326478046640	Nest2326477832448	48.0479229754466	13.904674720756606	22	True	True	True	
Wasp2326478046688	Nest2326481952144	35.46832797746059	31.038894660496396	11	True	True	False	
Wasp2326478046736	Nest2326477764256	21.4970166393889	17.515674980651042	20	True	True	True	
Wasp2326478046784	Nest2326477834608	37.07227506765039	11.13045439037215	24	True	True	False	
Wasp2326478046832	Nest2326477904288	4.7219467442230325	31.413070926977618	30	True	True	True	
Wasp2326478046880	Nest2326481950512	8.98744064657552	27.49047709667316	9	True	True	True	
