"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 03_02_2021 16_25.txt"	"Random"	0.701616184545604	0.782862348530374	0.171839685995749	"True"	3.43166634300145	14.725827354454	-8.47988894298379	7.88740052416558
"2"	"Parameters Random 1 03_02_2021 16_25.txt"	"Random"	0.47449800204469	0.48481251847216	0.403590231417635	"True"	5.73563971055764	2.84089009469231	-9.42981328626871	6.86401874065789
"3"	"Parameters Random 10 03_02_2021 16_25.txt"	"Random"	0.566271773926692	0.489402828108392	0.09013900596411	"True"	5.56954946838582	14.5419709635879	7.45223582023788	3.34574197436758
"4"	"Parameters Random 100 03_02_2021 16_26.txt"	"Random"	0.715437091586026	0.190075935434089	0.744998192174404	"True"	0.535803978377525	19.7049690746888	-4.95402127136155	4.96983513971173
"5"	"Parameters Random 1000 03_02_2021 16_27.txt"	"Random"	0.302984283804271	0.384500863403691	0.150395570366697	"True"	4.84710947787178	14.0987343992796	-9.73032499101749	5.88239023569087
"6"	"Parameters Random 1001 03_02_2021 16_27.txt"	"Random"	0.669088975685199	0.892231497330369	0.297974177188187	"True"	7.73728446333588	8.25012140849361	-1.88310698237972	0.889996812167815
"7"	"Parameters Random 1002 03_02_2021 16_27.txt"	"Random"	0.0840645923319623	0.684552542379742	0.821603504996857	"False"	3.2264258515143	6.91701732275024	-2.19733615972897	10.7531342563654
"8"	"Parameters Random 1003 03_02_2021 16_27.txt"	"Random"	0.38615228891088	0.796507230702339	0.464266627357266	"True"	8.23505445498373	8.0105648485853	6.40458504289393	4.94752605048741
"9"	"Parameters Random 1004 03_02_2021 16_27.txt"	"Random"	0.579109121089508	0.402560011260239	0.611347301469634	"True"	0.167281777917572	15.7122885888132	3.7009589978151	10.3935077070769
"10"	"Parameters Random 1005 03_02_2021 16_27.txt"	"Random"	0.428458905888946	0.17894618694894	0.0895106062409396	"True"	8.45058824100068	6.06178292308922	5.94564371488558	2.97171336432569
