"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 03_02_2021 15_31.txt"	"Random"	0.736769214550107	0.940780560886432	0.936350040581319	"True"	4.75604319262133	12.7061292423856	-1.14500661502858	8.19051048684317
"2"	"Parameters Random 1 03_02_2021 15_31.txt"	"Random"	0.257836756072439	0.0820783816048498	0.371323212770922	"False"	0.651460982347898	10.3907723182833	9.96553844264013	6.73106410929607
"3"	"Parameters Random 10 03_02_2021 15_31.txt"	"Random"	0.493199838839961	0.963079208067144	0.441507689829503	"True"	6.44902233204464	0.600329319387799	6.12707920117895	12.4391779469185
"4"	"Parameters Random 100 03_02_2021 15_31.txt"	"Random"	0.286439932013638	0.0929583478364293	0.579594790907599	"True"	5.60503948767012	7.86677694466177	5.84801080593096	9.56977948192371
"5"	"Parameters Random 1000 03_02_2021 15_32.txt"	"Random"	0.172254172973394	0.909482983530172	0.328646839557301	"False"	6.38446652541696	12.9734820409429	-0.52661289608386	0.988170376352355
"6"	"Parameters Random 1001 03_02_2021 15_32.txt"	"Random"	0.477920947981452	0.0239617836821145	0.438744196800653	"True"	8.66138273563847	7.82238101933716	5.60026988650856	7.80706809914312
"7"	"Parameters Random 1002 03_02_2021 15_32.txt"	"Random"	0.181198379848274	0.173181786086969	0.488638527706526	"False"	6.07108421308	9.464208878691	3.90700432075595	1.32376046511933
"8"	"Parameters Random 1003 03_02_2021 15_32.txt"	"Random"	0.924987014774165	0.461309361292859	0.953479870793649	"True"	8.35523422674984	10.5408736998974	-2.76363637196172	0.535275657626049
"9"	"Parameters Random 1004 03_02_2021 15_32.txt"	"Random"	0.0315447434059993	0.782219604399579	0.982750986929209	"True"	0.473431506662047	10.6729746328816	3.25455596557798	5.8427789331351
"10"	"Parameters Random 1005 03_02_2021 15_32.txt"	"Random"	0.379252200097513	0.917230109099001	0.397157387824252	"False"	4.26875929584991	5.46537869558425	-5.62576008659613	11.554477272812
"11"	"Parameters Random 1006 03_02_2021 15_32.txt"	"Random"	0.407329273155633	0.673433389200443	0.552169993445992	"True"	3.86809488217017	18.3107662819443	4.15666064883974	6.69266655043243
"12"	"Parameters Random 1007 03_02_2021 15_32.txt"	"Random"	0.691806733238706	0.720214751334834	0.886082435142389	"False"	1.94146831058051	15.2981158342927	-0.317268804936653	3.07173422347322
"13"	"Parameters Random 1008 03_02_2021 15_32.txt"	"Random"	0.611013708439377	0.0704476943217063	0.476100048043554	"True"	9.99811965629664	15.146674367456	-9.10980155136229	9.82619177083593
"14"	"Parameters Random 1009 03_02_2021 15_32.txt"	"Random"	0.164551738057726	0.754947821991909	0.654528071954518	"False"	7.1270578125271	4.6993863751157	-1.22884419800514	7.57438828192295
"15"	"Parameters Random 101 03_02_2021 15_31.txt"	"Random"	0.287212655419145	0.973395134005248	0.916040887803615	"True"	2.32786498223325	19.0479101499124	-9.35305417518639	1.7552424481454
"16"	"Parameters Random 1010 03_02_2021 15_32.txt"	"Random"	0.859953703206028	0.528318911839335	0.106973471034594	"True"	4.55038584193394	14.4412359619803	-0.373948414428272	12.767005829605
"17"	"Parameters Random 1011 03_02_2021 15_32.txt"	"Random"	0.546255797631421	0.640374929039418	0.395518972981136	"False"	4.29606566759517	12.474394918647	-6.3411612319893	4.0562966410767
"18"	"Parameters Random 1012 03_02_2021 15_32.txt"	"Random"	0.460850869040339	0.925298565795564	0.138889787947554	"True"	6.97158051302611	14.5879949459832	5.24751443763891	8.2697971404591
"19"	"Parameters Random 1013 03_02_2021 15_32.txt"	"Random"	0.823184341286886	0.0948264519795335	0.412713635669809	"True"	0.399744688332341	5.60639608182418	5.14022734581487	11.7452749623802
"20"	"Parameters Random 1014 03_02_2021 15_32.txt"	"Random"	0.683365620489209	0.770797232087548	0.392293194990909	"False"	4.97303233242883	6.94528686358228	2.53698061616583	7.75315493029789
"21"	"Parameters Random 1015 03_02_2021 15_32.txt"	"Random"	0.123729319042335	0.305536735669643	0.603769796473189	"True"	7.04167726550826	5.10441174979898	8.00269550668759	1.61142124994103
"22"	"Parameters Random 1016 03_02_2021 15_32.txt"	"Random"	0.982780579428044	0.248043888545407	0.0975109449241109	"True"	2.74970576006749	1.97105115475153	-7.07687503255822	1.96775289055543
"23"	"Parameters Random 1017 03_02_2021 15_32.txt"	"Random"	0.27511056879222	0.718718805354678	0.427938021609527	"False"	1.2075872527591	13.0614710941152	-7.84856328990262	5.55985669649743
"24"	"Parameters Random 1018 03_02_2021 15_32.txt"	"Random"	0.517591131224732	0.0263291548512004	0.838344999711193	"True"	6.01183345212525	5.67309333434271	4.99098349744072	13.4808483985798
"25"	"Parameters Random 1019 03_02_2021 15_32.txt"	"Random"	0.305143032923139	0.573410799898038	0.100236789479113	"False"	7.69477825703027	19.0570475072808	8.99752842745477	13.1730393493581
"26"	"Parameters Random 102 03_02_2021 15_31.txt"	"Random"	0.0829040599899209	0.825508781503285	0.464668023051834	"True"	6.48676643952923	6.74844948889261	-1.3760047203449	14.0409646882386
"27"	"Parameters Random 1020 03_02_2021 15_32.txt"	"Random"	0.202318284319162	0.512508638229731	0.405676557602407	"False"	8.22804335292773	9.78684969962451	9.82414398165127	1.52608399457388
"28"	"Parameters Random 1021 03_02_2021 15_32.txt"	"Random"	0.145841158689766	0.539284280659057	0.141935660409406	"True"	4.2158529671312	17.921845795462	3.10147244180945	10.259960876489
"29"	"Parameters Random 1022 03_02_2021 15_32.txt"	"Random"	0.424570700995167	0.93065931359885	0.061657364109741	"False"	2.32092026679068	0.49842640762206	-2.52408457656494	3.55418071694048
"30"	"Parameters Random 1023 03_02_2021 15_32.txt"	"Random"	0.48415249789383	0.55661414566044	0.528845405893667	"False"	4.01428944931362	4.43908679094758	-2.22456131608725	1.35437159203666
"31"	"Parameters Random 1024 03_02_2021 15_32.txt"	"Random"	0.561149532811314	0.830390921958836	0.26767076437341	"False"	0.453023633591737	10.1016730261724	1.01167465979436	7.36889519977371
"32"	"Parameters Random 1025 03_02_2021 15_32.txt"	"Random"	0.356218391476063	0.241476383511664	0.755406011528029	"False"	7.35957829401949	10.5527663545115	-3.79716925516323	1.20478552217392
"33"	"Parameters Random 1026 03_02_2021 15_32.txt"	"Random"	0.918270924603847	0.155941379248625	0.808338078734023	"False"	8.46842736565289	16.4263238090721	-6.38760388317204	9.13138352771952
"34"	"Parameters Random 1027 03_02_2021 15_32.txt"	"Random"	0.776745806641514	0.164885204823764	0.536511472660959	"True"	1.15668613568863	11.249531444318	8.47706542953633	4.85808635963731
"35"	"Parameters Random 1028 03_02_2021 15_32.txt"	"Random"	0.642122048134212	0.234488908054981	0.313641899884449	"False"	2.44659736923898	5.33557939339134	4.10940666949562	9.53946760672751
"36"	"Parameters Random 1029 03_02_2021 15_32.txt"	"Random"	0.261402344319248	0.777112654328643	0.188587650008434	"True"	8.42543845201014	19.4925000383085	-3.72669492445722	9.63793332313803
"37"	"Parameters Random 103 03_02_2021 15_31.txt"	"Random"	0.553509029669668	0.449923124986308	0.829698409137574	"False"	5.68341886818799	15.6400627860445	-5.9076321835233	0.750991383044334
"38"	"Parameters Random 1030 03_02_2021 15_32.txt"	"Random"	0.0279265084380976	0.808784964266241	0.752241437686006	"True"	1.4815446172417	11.0569270252638	-6.79347535000423	1.32859704323676
"39"	"Parameters Random 1031 03_02_2021 15_32.txt"	"Random"	0.928386195839818	0.032579984346591	0.696625076330426	"False"	3.08756605705676	10.7747912090357	-3.08567900998388	14.1876385793266
"40"	"Parameters Random 1032 03_02_2021 15_32.txt"	"Random"	0.742167119613205	0.790202506523112	0.915769645257318	"False"	0.462474658478588	19.7091059260483	9.60268562855424	14.5663548618121
"41"	"Parameters Random 1033 03_02_2021 15_32.txt"	"Random"	0.846553207132992	0.453988083719669	0.23038722304364	"True"	3.85157344404012	0.465710626760115	0.531963263809534	11.1055218941912
"42"	"Parameters Random 1034 03_02_2021 15_32.txt"	"Random"	0.108775961874528	0.0130102520198802	0.17657343169177	"True"	4.43496301580961	17.0556834281919	-0.775136387130695	0.839966952749076
"43"	"Parameters Random 1035 03_02_2021 15_32.txt"	"Random"	0.388997181822854	0.184473492900452	0.761490191006605	"True"	5.74779584655399	12.9857220677329	-8.55163475132473	2.90161729113816
"44"	"Parameters Random 1036 03_02_2021 15_32.txt"	"Random"	0.167393176464391	0.161853459759714	0.999384015803415	"True"	8.07548162221796	7.37139356284908	-8.8062420252107	1.54229901321691
"45"	"Parameters Random 1037 03_02_2021 15_32.txt"	"Random"	0.961386264698761	0.666149788235758	0.0477507859605822	"True"	9.79800906082639	18.6148695863442	9.73468027053249	11.0514949364261
