"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 03_02_2021 16_26.txt"	"Random"	0.544111993406759	0.14426512524114	0.78009349500452	"False"	5.96060437930565	4.92680779338621	-9.86364865242931	9.78390116852312
"2"	"Parameters Random 1 03_02_2021 16_26.txt"	"Random"	0.664660658564619	0.985466917704057	0.323392963426882	"True"	5.77120342010985	1.01778141089312	-8.03844789610537	1.5091780390147
"3"	"Parameters Random 10 03_02_2021 16_26.txt"	"Random"	0.687425627741549	0.387009322149092	0.685696398464489	"True"	8.47969931267735	5.00313613835509	-5.15120231730295	1.29020493657427
"4"	"Parameters Random 100 03_02_2021 16_26.txt"	"Random"	0.123969489730053	0.744031227405292	0.00518464465948243	"True"	0.886161920289805	7.93817302132674	6.66317134763022	10.9862208794683
"5"	"Parameters Random 1000 03_02_2021 16_27.txt"	"Random"	0.268868293270429	0.228204333170376	0.134849430633795	"True"	4.29715472371763	10.7226341139142	-5.49167982213542	0.95509837771333
"6"	"Parameters Random 1001 03_02_2021 16_27.txt"	"Random"	0.0215411308258002	0.182697641867372	0.0988270379661881	"True"	8.84700975660778	3.55301981254161	-8.6754379653993	2.77338348093309
"7"	"Parameters Random 1002 03_02_2021 16_27.txt"	"Random"	0.132402573706539	0.116448556886654	0.381839382445926	"True"	9.72648974957213	4.24901776383812	-6.45818646354616	0.685261050612643
"8"	"Parameters Random 1003 03_02_2021 16_27.txt"	"Random"	0.278894308029988	0.872893168187089	0.275129862372821	"False"	1.60821999868674	6.55840144116448	-7.12168871344219	2.68724487960103
"9"	"Parameters Random 1004 03_02_2021 16_27.txt"	"Random"	0.739042879362929	0.862999606631833	0.0468489625359482	"True"	6.47901748496633	12.8061413905817	-6.1186113899689	1.35883511251937
"10"	"Parameters Random 1005 03_02_2021 16_27.txt"	"Random"	0.437924321820127	0.772100000987182	0.0108752249023243	"True"	0.245505145530268	0.588183915490995	8.76919806824075	10.2162001014027
"11"	"Parameters Random 1006 03_02_2021 16_27.txt"	"Random"	0.263977412289503	0.77984055021534	0.027484744467609	"True"	4.06818128979206	8.58259153394193	8.6071939850705	6.96076827268806
"12"	"Parameters Random 1007 03_02_2021 16_27.txt"	"Random"	0.551843883093265	0.926923267635938	0.894088806385033	"False"	0.458374569118056	5.19120486575832	-8.50015026116852	2.23806558494159
"13"	"Parameters Random 1008 03_02_2021 16_27.txt"	"Random"	0.13591718984387	0.0823056789073714	0.829115613438728	"False"	1.3119336782032	6.24826974405837	5.76743678889191	13.5564996384951
"14"	"Parameters Random 1009 03_02_2021 16_27.txt"	"Random"	0.827308456571523	0.292199420542349	0.942649858676431	"True"	3.55800636686563	7.83597617641514	3.77636130348812	13.2652382696238
"15"	"Parameters Random 101 03_02_2021 16_26.txt"	"Random"	0.655368465410785	0.269814117454353	0.637416934981781	"True"	0.705634664159959	19.7803481747628	-8.62947860684408	7.71299892420418
"16"	"Parameters Random 1010 03_02_2021 16_27.txt"	"Random"	0.686366865337008	0.686147915065874	0.439301687368681	"True"	3.88919940411395	5.92850969330583	-5.47786932888148	13.4177202059788
"17"	"Parameters Random 1011 03_02_2021 16_27.txt"	"Random"	0.412074290394584	0.10596314945751	0.198934698642266	"True"	6.33058128707497	15.1577892572328	-7.4961493879408	13.2017513038847
"18"	"Parameters Random 1012 03_02_2021 16_27.txt"	"Random"	0.963812603298755	0.793671329497141	0.708991894477198	"True"	2.55680509084889	8.33648434814109	-4.20034437403294	0.67184435166911
"19"	"Parameters Random 1013 03_02_2021 16_27.txt"	"Random"	0.789440239823156	0.663635318030929	0.318908616371901	"True"	1.01200276670954	2.11041725795609	8.55550218352223	0.191293517387775
"20"	"Parameters Random 1014 03_02_2021 16_27.txt"	"Random"	0.752567916735532	0.979927012079619	0.127387279853025	"False"	0.757396434861595	19.39545405667	8.76412480302344	4.61204009575807
"21"	"Parameters Random 1015 03_02_2021 16_27.txt"	"Random"	0.0823404485725585	0.712993476561878	0.740807464855625	"True"	4.47699293838474	5.39694427427758	-8.77759465227217	3.07771429536083
"22"	"Parameters Random 1016 03_02_2021 16_27.txt"	"Random"	0.830482174922228	0.381534256076408	0.565946831253067	"False"	8.14530185633026	2.99763734403553	-4.89079733180353	12.6509445117106
"23"	"Parameters Random 1017 03_02_2021 16_27.txt"	"Random"	0.424271223842202	0.908322622799507	0.678341238948065	"False"	8.82737509148934	6.75688501180699	-2.1232587823764	6.54260621525122
"24"	"Parameters Random 1018 03_02_2021 16_27.txt"	"Random"	0.913581154229401	0.277507323454896	0.444396810968252	"False"	9.36898788739754	5.7003803404939	-6.83476866237642	4.03927934000555
"25"	"Parameters Random 1019 03_02_2021 16_27.txt"	"Random"	0.965233903704008	0.377172428555215	0.149251686127476	"False"	4.40558331989134	15.2374583547191	-6.53791750174046	3.67835110295998
"26"	"Parameters Random 102 03_02_2021 16_26.txt"	"Random"	0.697825754005876	0.865144553298875	0.997271937260866	"False"	3.07125983134149	5.09889612928022	9.1808758036036	8.75357892630142
"27"	"Parameters Random 1020 03_02_2021 16_27.txt"	"Random"	0.195400795994089	0.40805714493208	0.444116376190446	"True"	8.71174898825089	9.46889599528142	1.74085939009133	1.68452204516459
"28"	"Parameters Random 1021 03_02_2021 16_27.txt"	"Random"	0.771345173392038	0.530132011225198	0.556415076799562	"False"	6.8076082984469	9.28483806720631	8.00134065979737	1.35719546433408
"29"	"Parameters Random 1022 03_02_2021 16_27.txt"	"Random"	0.243292281906937	0.741580486203357	0.740415273791754	"False"	7.34067221939757	13.3357628048523	-4.92147170378209	5.8758157747606
"30"	"Parameters Random 1023 03_02_2021 16_27.txt"	"Random"	0.301621252988347	0.0792644294529383	0.747119856518795	"False"	7.12512349739267	4.84905593796887	-6.72302702745653	1.98993194416736
