"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 03_02_2021 15_31.txt"	"Random"	0.546524668525407	0.171107250885264	0.476285019895129	"True"	3.6863800711615	7.53947712636756	2.20781985046613	9.25502980111124
"2"	"Parameters Random 1 03_02_2021 15_31.txt"	"Random"	0.0587427574057456	0.496804773385846	0.542178117298178	"True"	1.93798480672568	5.92221012165331	2.15502886207771	8.52232548690134
"3"	"Parameters Random 10 03_02_2021 15_31.txt"	"Random"	0.895572038320748	0.217458850544451	0.349433191193906	"True"	8.96254856405531	19.7538994369202	3.78800573451019	12.7743581552548
"4"	"Parameters Random 100 03_02_2021 15_31.txt"	"Random"	0.289848971683409	0.898134586875381	0.880670573635943	"True"	4.2030729394602	7.88336140608176	-8.58918578155729	10.6401997378223
"5"	"Parameters Random 1000 03_02_2021 15_32.txt"	"Random"	0.483957869985887	0.100985646776031	0.171747972142356	"False"	1.15670726306338	19.4020322746447	9.15315692657965	10.9991685834113
"6"	"Parameters Random 1001 03_02_2021 15_32.txt"	"Random"	0.295536583986803	0.939326734732632	0.89197492610372	"True"	4.45760758355052	2.33346937928835	-3.3845712390451	0.19062427238132
"7"	"Parameters Random 1002 03_02_2021 15_32.txt"	"Random"	0.827469766822515	0.382909044037766	0.935129904266396	"False"	2.06179987290409	17.8420499654445	-7.11650693766648	12.9735005514762
"8"	"Parameters Random 1003 03_02_2021 15_32.txt"	"Random"	0.351716268328209	0.935955660387769	0.697893165307948	"False"	5.57972619944246	13.7216160486245	-5.67623745240507	13.7528254881507
"9"	"Parameters Random 1004 03_02_2021 15_32.txt"	"Random"	0.084450078506477	0.901765584872732	0.336904959873253	"True"	0.704951623090343	2.10903638287499	6.52163016106199	8.39660486059026
"10"	"Parameters Random 1005 03_02_2021 15_32.txt"	"Random"	0.18446589205059	0.80296365731512	0.412319753653373	"True"	7.99341594248536	12.761639135395	-0.222348574237438	13.6423618244337
