"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 08_02_2021 09_09.txt"	"Random"	0.0281884141363336	0.708512857023178	0.386457600144516	"True"	9.64090747949403	0.208921916872568	-5.22934313116084	11.3895740111453
"2"	"Parameters Random 1 08_02_2021 09_09.txt"	"Random"	0.794795829548008	0.540129961731675	0.697066634347134	"True"	5.81324844157843	0.683154313724421	-8.10968405405549	2.52474503154317
"3"	"Parameters Random 10 08_02_2021 09_09.txt"	"Random"	0.974081415672563	0.255639433617001	0.0420086940674004	"False"	4.96642467080696	5.28450059286676	-5.62103812745873	12.8630883499895
"4"	"Parameters Random 100 08_02_2021 09_09.txt"	"Random"	0.573759016966567	0.206996360796544	0.573080173572537	"True"	0.519151471320878	3.14579209546861	-3.89379551608843	3.92201853894318
"5"	"Parameters Random 1000 08_02_2021 09_10.txt"	"Random"	0.545320433267097	0.0488167193629127	0.718196063769263	"False"	0.87270121560279	4.40973976219158	-8.56069514736603	4.12420086104997
"6"	"Parameters Random 1001 08_02_2021 09_10.txt"	"Random"	0.0707124065720349	0.605150721083187	0.0852983357989658	"True"	8.73708201468491	2.72740341286724	-3.02393396802649	11.7346013049073
"7"	"Parameters Random 1002 08_02_2021 09_10.txt"	"Random"	0.0745022935383435	0.0732745319414113	0.449804456864698	"False"	9.11232544996016	3.28924934107757	-4.01024107555036	14.807491192807
"8"	"Parameters Random 1003 08_02_2021 09_10.txt"	"Random"	0.0939392924993783	0.768176911000765	0.722333579321698	"True"	7.50166694287611	1.87926410343599	-3.77200653519222	1.40479952510407
"9"	"Parameters Random 1004 08_02_2021 09_10.txt"	"Random"	0.817513862636083	0.32629181843125	0.040496375405859	"False"	7.04645857706091	2.21006859966495	-7.34468991586148	13.4787284476173
"10"	"Parameters Random 1005 08_02_2021 09_10.txt"	"Random"	0.422423320816922	0.928655443421636	0.416470234378848	"True"	9.33984337986412	1.26543752536866	-8.29478400596288	7.77238898129257
"11"	"Parameters Random 1006 08_02_2021 09_10.txt"	"Random"	0.540551776266011	0.840335311918555	0.186211241841078	"True"	6.98720062241637	6.36955991451762	-3.11312463726677	1.04123242732221
"12"	"Parameters Random 1007 08_02_2021 09_10.txt"	"Random"	0.859624521060972	0.378513946797799	0.671668058826417	"False"	2.24411901137857	1.78628114373141	-9.84877483375132	2.04782159781355
"13"	"Parameters Random 1008 08_02_2021 09_10.txt"	"Random"	0.815356473317935	0.0516691398520417	0.246534654974287	"False"	4.38496172069816	2.53248338742175	-5.47716004413263	7.84387345802257
"14"	"Parameters Random 1009 08_02_2021 09_10.txt"	"Random"	0.00482409507696324	0.283735599513751	0.20627454844564	"True"	0.99736305233787	6.76616507881831	-6.43373861240601	0.766342990713643
"15"	"Parameters Random 101 08_02_2021 09_09.txt"	"Random"	0.572496629975149	0.634664629721926	0.862607217280993	"False"	9.62489462948065	4.47090123949886	-7.01373332068318	2.61104568914375
"16"	"Parameters Random 1010 08_02_2021 09_10.txt"	"Random"	0.870210215181136	0.958888048621633	0.309162169741296	"False"	1.49429267922211	5.45359465521195	-9.01485355173688	8.84515564863674
"17"	"Parameters Random 1011 08_02_2021 09_10.txt"	"Random"	0.486269724016826	0.474599286494912	0.00232572585546043	"True"	2.64929738998412	2.21538809640084	-7.29129764594031	4.71033635737869
"18"	"Parameters Random 1012 08_02_2021 09_10.txt"	"Random"	0.928334052444633	0.824338640863202	0.985654280176495	"False"	4.27939819282153	6.84307400752103	-4.96142404978939	5.81458801219391
"19"	"Parameters Random 1013 08_02_2021 09_10.txt"	"Random"	0.25682613359226	0.114120627062333	0.10422682014089	"False"	1.46369891525684	3.0466976655662	-7.96137318236697	8.97854698097293
"20"	"Parameters Random 1014 08_02_2021 09_10.txt"	"Random"	0.846623979163539	0.920196296335621	0.11112776675363	"True"	0.763404549511426	2.0576474390233	-7.62748157074796	12.2438672988205
"21"	"Parameters Random 1015 08_02_2021 09_10.txt"	"Random"	0.582375917176635	0.288220085286002	0.050515753081576	"False"	7.48928912740129	5.56340867246841	-9.35458936066393	4.27690439050847
"22"	"Parameters Random 1016 08_02_2021 09_10.txt"	"Random"	0.680820939662888	0.680769052004185	0.231316115702202	"False"	2.02093273491522	0.314217998933705	-8.51354049308789	6.22413521067943
"23"	"Parameters Random 1017 08_02_2021 09_10.txt"	"Random"	0.0664015376515467	0.031426638332709	0.768136893883798	"False"	0.760760241767887	6.88331739481154	-5.50899226115633	2.04014887215206
"24"	"Parameters Random 1018 08_02_2021 09_10.txt"	"Random"	0.658213615029648	0.176577785440983	0.332138549413408	"True"	6.41513649522712	5.07996437104542	-4.78662435804749	6.04112696955146
"25"	"Parameters Random 1019 08_02_2021 09_10.txt"	"Random"	0.733930192132649	0.0418011495962829	0.934966303440252	"False"	6.37798767365269	4.92269647497702	-6.78114968947369	9.77331984182227
"26"	"Parameters Random 102 08_02_2021 09_09.txt"	"Random"	0.360834264680967	0.823683769063498	0.559833673546048	"False"	7.10610138357402	4.4939609499689	-6.12922888779072	13.3059676126053
"27"	"Parameters Random 1020 08_02_2021 09_10.txt"	"Random"	0.547224191816807	0.00737120946125347	0.617607965093959	"False"	3.74491981660351	6.45112349010347	-4.53283343935267	2.27124827187064
"28"	"Parameters Random 1021 08_02_2021 09_10.txt"	"Random"	0.262702799893076	0.0599538942951001	0.155754208937279	"False"	4.42869184353469	0.631626843077361	-6.95151293583754	6.0220264950129
"29"	"Parameters Random 1022 08_02_2021 09_10.txt"	"Random"	0.838675467437004	0.80669568562813	0.673714664839061	"True"	9.33267434986185	5.71102314831047	-3.00714601248648	3.78505746833135
"30"	"Parameters Random 1023 08_02_2021 09_10.txt"	"Random"	0.62348184716631	0.696808234603516	0.653748543688838	"True"	1.70888389097362	6.43085391470454	-5.61897878581852	4.08868531616129
