"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 12_02_2021 12_16.txt"	"Random"	0.952517021771943	0.398559204535136	0.697796453546005	"True"	0.331423002665165	3.47209355397034	-4.78350498508495	3.03816974493673
"2"	"Parameters Random 1 12_02_2021 12_16.txt"	"Random"	0.349857766639202	0.552797352874084	0.278486985744388	"False"	6.86366445238229	1.6118173275826	-7.36423134222257	12.777376656312
"3"	"Parameters Random 10 12_02_2021 12_16.txt"	"Random"	0.437124138288105	0.0286720195597628	0.0530308627151853	"True"	3.02708213566102	6.89775883458538	-7.06943064030446	5.04081505595315
"4"	"Parameters Random 100 12_02_2021 12_16.txt"	"Random"	0.372718476263457	0.671483686407271	0.98657298560622	"False"	0.881717973448796	1.79395037496211	-4.48484201428796	9.77728571888
"5"	"Parameters Random 1000 12_02_2021 12_17.txt"	"Random"	0.313612271645664	0.663121505923418	0.62267505166652	"False"	9.01022552155002	4.50954783480195	-3.8004557321647	6.48682686016489
"6"	"Parameters Random 1001 12_02_2021 12_17.txt"	"Random"	0.41780206308505	0.692306461074427	0.912161999559418	"True"	9.56857622718789	6.0875188171539	-6.02958345111682	13.6483217964296
"7"	"Parameters Random 1002 12_02_2021 12_17.txt"	"Random"	0.270029106861964	0.574187515477971	0.0779837456168929	"True"	2.74307426462619	2.76132307187183	-6.27890728299588	12.3016486869736
"8"	"Parameters Random 1003 12_02_2021 12_17.txt"	"Random"	0.447708154174261	0.294347534045187	0.79240906985886	"True"	9.66415665773567	2.32102509083899	-6.98695142092394	2.31961247864685
"9"	"Parameters Random 1004 12_02_2021 12_17.txt"	"Random"	0.824775112631107	0.75408648393292	0.554061051957202	"False"	7.35888943567787	0.549825822608863	-5.48278476716428	9.7325970684957
"10"	"Parameters Random 1005 12_02_2021 12_17.txt"	"Random"	0.979666254572762	0.10430536593015	0.84256677875713	"True"	6.75371804690944	0.265629711870855	-4.73830602815786	7.81037001412691
"11"	"Parameters Random 1006 12_02_2021 12_17.txt"	"Random"	0.679144768607427	0.16256863491956	0.0586458746005249	"False"	3.61104330968172	1.86544858092008	-7.13897268180581	4.29391851611729
"12"	"Parameters Random 1007 12_02_2021 12_17.txt"	"Random"	0.676318244629676	0.246748917936235	0.28658122510818	"True"	7.19700316232616	3.29933844639955	-6.50812552682143	12.6593002411446
"13"	"Parameters Random 1008 12_02_2021 12_17.txt"	"Random"	0.522706072655605	0.979785092971511	0.565871320616214	"True"	7.65281772725611	3.33718506169884	-7.86180347549012	3.11204270180614
"14"	"Parameters Random 1009 12_02_2021 12_17.txt"	"Random"	0.678731629445448	0.581544990941115	0.112128083929785	"True"	8.61677583470555	3.66956805131073	-4.40842941759388	4.68026208755805
"15"	"Parameters Random 101 12_02_2021 12_16.txt"	"Random"	0.951733598607029	0.940527764970893	0.875836229279295	"False"	3.3257200649756	1.39920100421455	-3.26646125892821	7.32783764637268
"16"	"Parameters Random 1010 12_02_2021 12_17.txt"	"Random"	0.740088946369485	0.130185596253667	0.101964616015367	"True"	4.33478187985105	6.70681294744129	-8.44701820356639	14.2873884683337
"17"	"Parameters Random 1011 12_02_2021 12_17.txt"	"Random"	0.387286770440582	0.965903989469424	0.00202655407597696	"True"	0.116281232777016	3.74974143216807	-6.58911692839539	1.67928694044835
"18"	"Parameters Random 1012 12_02_2021 12_17.txt"	"Random"	0.298455878577684	0.338905948382328	0.142654621729038	"True"	1.92315654363775	3.67261096007841	-8.81263456076292	12.3109875603138
"19"	"Parameters Random 1013 12_02_2021 12_17.txt"	"Random"	0.505621844757397	0.900785670952585	0.8242334396295	"False"	6.84975905234152	0.891953007052824	-5.63619677884129	2.80797468016638
"20"	"Parameters Random 1014 12_02_2021 12_17.txt"	"Random"	0.924527504290404	0.527336550007519	0.952181687375626	"True"	9.8075782082898	0.27822658213107	-8.30862652477411	7.87771519105997
"21"	"Parameters Random 1015 12_02_2021 12_17.txt"	"Random"	0.725510484136272	0.831237671891118	0.898005429369862	"True"	3.31553062429982	6.27463752942916	-3.10385188401884	14.6181585210194
"22"	"Parameters Random 1016 12_02_2021 12_17.txt"	"Random"	0.78290952923961	0.438242253971721	0.669684127652726	"False"	5.9406154612332	3.22996422479923	-6.76671526045252	9.48123154823095
"23"	"Parameters Random 1017 12_02_2021 12_17.txt"	"Random"	0.900382490432123	0.673227881945053	0.133467161467229	"False"	7.98113570409205	2.62112095271084	-8.3539093606322	12.9348771653068
"24"	"Parameters Random 1018 12_02_2021 12_17.txt"	"Random"	0.704282069245341	0.0654193461806751	0.724824529916253	"True"	6.11977111189818	2.5405360456446	-4.21931804869823	8.71980338359516
"25"	"Parameters Random 1019 12_02_2021 12_17.txt"	"Random"	0.28063226337934	0.285944409936205	0.87993086883358	"False"	9.27823426135464	5.69747050774932	-9.49507346752458	8.48808129724736
"26"	"Parameters Random 102 12_02_2021 12_16.txt"	"Random"	0.925621750014844	0.500975447484488	0.62727019923704	"False"	2.47863558028935	4.4883746385531	-5.14121418191212	10.1604515571093
