"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 17_02_2021 10_57.txt"	"Random"	0.00415721246395861	0.122693831282027	0.173946863856197	"False"	2.28724669990543	5.7665587727688	-6.93268483072795	14.6694123940344
"2"	"Parameters Random 1 17_02_2021 10_57.txt"	"Random"	0.666012269906372	0.347672864914855	0.515893698754904	"False"	8.34420916017125	1.89856480764894	-8.63692431111648	12.8663331518731
"3"	"Parameters Random 10 17_02_2021 10_57.txt"	"Random"	0.468487682989032	0.129448138231419	0.756969081000736	"True"	7.95351851943894	4.74929810332779	-9.49008714717004	8.74453363674859
"4"	"Parameters Random 100 17_02_2021 10_57.txt"	"Random"	0.724485039326299	0.161439167509655	0.826434712816095	"True"	6.1282363059441	3.12621883686827	-7.72667066200346	6.29112986525329
"5"	"Parameters Random 1000 17_02_2021 10_58.txt"	"Random"	0.12596604826764	0.801142514689473	0.310307573539265	"False"	2.24439900375323	3.75982360750983	-3.8551214790863	9.52996887656843
"6"	"Parameters Random 1001 17_02_2021 10_58.txt"	"Random"	0.427926550368805	0.823728960013001	0.0128468510369798	"True"	6.64275275759375	6.96572781603096	-5.79215968354534	0.532368715292885
"7"	"Parameters Random 1002 17_02_2021 10_58.txt"	"Random"	0.521344083709668	0.170020692641394	0.187820006848592	"True"	7.23219570889805	2.59536475293307	-6.33669704878385	0.616656777905997
"8"	"Parameters Random 1003 17_02_2021 10_58.txt"	"Random"	0.971129627225773	0.805999366959047	0.352832050932281	"False"	8.51080320296323	1.63279965584962	-7.10338369055947	14.3255452293599
"9"	"Parameters Random 1004 17_02_2021 10_58.txt"	"Random"	0.889704459805064	0.938857570779877	0.050032623801827	"False"	4.30936564514069	5.50169001569985	-3.50173026648363	3.68065301984485
"10"	"Parameters Random 1005 17_02_2021 10_58.txt"	"Random"	0.317394956233267	0.990117190361907	0.434019297047116	"True"	3.0015903727109	3.79987087360935	-6.3390643391198	13.0492738101279
"11"	"Parameters Random 1006 17_02_2021 10_58.txt"	"Random"	0.129220468150111	0.193359807448358	0.721325079656095	"True"	8.61357264389042	4.53985966868662	-6.44687989565778	9.74085656837358
"12"	"Parameters Random 1007 17_02_2021 10_58.txt"	"Random"	0.0380347661263258	0.680432418387034	0.289427819202241	"False"	6.43405365112559	5.75880420141371	-4.59651083185875	1.86535540277291
"13"	"Parameters Random 1008 17_02_2021 10_58.txt"	"Random"	0.38433148078261	0.954286114456754	0.849451332227308	"False"	7.44321079109846	4.02174363238088	-7.96978378538051	14.4792334890119
"14"	"Parameters Random 1009 17_02_2021 10_58.txt"	"Random"	0.983407960659519	0.789559311475436	0.844258284345454	"True"	0.998028369152259	0.582810102411541	-8.83451193464763	7.41816242004324
"15"	"Parameters Random 101 17_02_2021 10_57.txt"	"Random"	0.705458483533253	0.719510251189566	0.551684677816989	"True"	6.64570743965535	4.23799428924153	-4.92790702287148	4.23040908651663
"16"	"Parameters Random 1010 17_02_2021 10_58.txt"	"Random"	0.296376316345397	0.028416719639905	0.814022344450684	"True"	2.41123009353953	3.43132500287838	-9.51988117934032	2.93649383108725
"17"	"Parameters Random 1011 17_02_2021 10_58.txt"	"Random"	0.95088331945834	0.192638068466463	0.433596447212848	"True"	5.3784614818898	3.11025509094299	-5.17323293431233	13.3748784071171
"18"	"Parameters Random 1012 17_02_2021 10_58.txt"	"Random"	0.355470855442986	0.472383016522138	0.804529686626134	"False"	0.568304070593091	0.80399147083036	-3.89838042572391	5.74145840934292
"19"	"Parameters Random 1013 17_02_2021 10_58.txt"	"Random"	0.80352644913517	0.682493922072531	0.700700019889057	"False"	8.99896341435127	2.09750184738643	-9.58304227674652	12.108505227482
"20"	"Parameters Random 1014 17_02_2021 10_58.txt"	"Random"	0.704270894403465	0.520494476978029	0.309351486052355	"False"	2.15475806469944	0.999199343249788	-4.33046757904518	7.0597560059769
"21"	"Parameters Random 1015 17_02_2021 10_58.txt"	"Random"	0.93525950133355	0.803948940634661	0.295172547305166	"True"	1.37105079951675	5.95946269516001	-7.58328697156881	6.22930905281072
"22"	"Parameters Random 1016 17_02_2021 10_58.txt"	"Random"	0.235099041361632	0.242050329030841	0.639732297664611	"False"	5.92179192010336	4.89633338757788	-9.93516234010179	4.03380242083055
"23"	"Parameters Random 1017 17_02_2021 10_58.txt"	"Random"	0.693699497026134	0.626904542204296	0.486181326496268	"False"	4.67308601266506	5.54757300040205	-5.33225664922516	14.7955243471008
"24"	"Parameters Random 1018 17_02_2021 10_58.txt"	"Random"	0.675298322701856	0.97427950116165	0.284545430609133	"False"	4.63444613517278	4.97132688781407	-6.3622244350955	10.1489079893518
"25"	"Parameters Random 1019 17_02_2021 10_58.txt"	"Random"	0.0946557596209032	0.878131229919621	0.0369743981112772	"True"	7.89222273680824	5.32190871159344	-7.93527146998416	3.53250387401581
"26"	"Parameters Random 102 17_02_2021 10_57.txt"	"Random"	0.0891883683090611	0.819560932400538	0.998118171438113	"False"	6.63013007903943	4.95325888468214	-4.10862264630399	2.42466689028727
"27"	"Parameters Random 1020 17_02_2021 10_58.txt"	"Random"	0.982442213295982	0.771308016717567	0.37322926397083	"True"	7.58540192652028	5.94685256248719	-3.54370535731554	4.45451833870067
"28"	"Parameters Random 1021 17_02_2021 10_58.txt"	"Random"	0.232208987624487	0.657857405259751	0.973281823893227	"False"	1.80288996931966	5.6343407411616	-4.95581358073267	4.31717871106281
"29"	"Parameters Random 1022 17_02_2021 10_58.txt"	"Random"	0.00343726600534544	0.933625603410146	0.978735812857062	"False"	5.48987735248072	2.93727742628625	-9.81023232666014	12.366278629085
"30"	"Parameters Random 1023 17_02_2021 10_58.txt"	"Random"	0.194308521027443	0.653691053972131	0.295132017708438	"False"	4.38667362724863	5.68193967573474	-9.28376164393776	11.9631411913116
"31"	"Parameters Random 1024 17_02_2021 10_58.txt"	"Random"	0.379809585056427	0.586292180961056	0.291135553529456	"True"	0.194957606922659	4.63425650143019	-7.82065980507838	12.5739349349536
"32"	"Parameters Random 1025 17_02_2021 10_58.txt"	"Random"	0.361775699177144	0.74522960226045	0.404302564403837	"False"	0.556288906919355	6.54298983161796	-4.16688281737958	5.70434947887873
"33"	"Parameters Random 1026 17_02_2021 10_58.txt"	"Random"	0.983451103046507	0.241517526701102	0.988779219226501	"True"	1.99217068817057	3.27568038940313	-9.15097897065115	14.9467862071702
"34"	"Parameters Random 1027 17_02_2021 10_58.txt"	"Random"	0.707871267021979	0.540185452889418	0.849966392914746	"False"	0.636959592401147	2.85747098636355	-5.42833066593298	12.5057224222541
"35"	"Parameters Random 1028 17_02_2021 10_58.txt"	"Random"	0.206811508499247	0.622171459882201	0.358584668323546	"False"	0.745791996143801	5.70930554952712	-3.79126341956518	14.2193720847371
"36"	"Parameters Random 1029 17_02_2021 10_58.txt"	"Random"	0.142010861472449	0.802519681445898	0.825388942203568	"True"	0.659503419505744	6.91112047674499	-6.69111434192472	5.15261392823294
"37"	"Parameters Random 103 17_02_2021 10_57.txt"	"Random"	0.445817624953189	0.75336310812489	0.726678900090137	"True"	3.70954240312032	2.01128224186763	-7.55574798302448	12.1916723631845
"38"	"Parameters Random 1030 17_02_2021 10_58.txt"	"Random"	0.225122836764425	0.0025004870292844	0.7040422387571	"False"	0.700089787260717	5.09465951841283	-5.96768252159043	13.2781701366133
"39"	"Parameters Random 1031 17_02_2021 10_58.txt"	"Random"	0.571661914884322	0.0780173896572574	0.649498670685621	"False"	2.9071659577803	2.14246516072173	-4.2235498789007	1.64719009305028
"40"	"Parameters Random 1032 17_02_2021 10_58.txt"	"Random"	0.56545203124381	0.407040178805947	0.385257266909703	"True"	3.82085606652937	3.51588198992426	-5.76724201774603	4.25468772732733
"41"	"Parameters Random 1033 17_02_2021 10_58.txt"	"Random"	0.612180133470738	0.651326610478059	0.889302601256541	"True"	4.81440157777634	6.23637935008772	-5.37279928831324	11.7182209412413
"42"	"Parameters Random 1034 17_02_2021 10_58.txt"	"Random"	0.114798209389989	0.500603862478688	0.268504209288937	"False"	0.588609835063663	6.01260361719589	-5.78961725839058	0.996692130016411
"43"	"Parameters Random 1035 17_02_2021 10_58.txt"	"Random"	0.544736030709107	0.0994007005753607	0.254345574850136	"False"	5.96355885634716	0.595508591776541	-9.68613276076804	1.74636678449276
"44"	"Parameters Random 1036 17_02_2021 10_58.txt"	"Random"	0.00128213141841427	0.60137434292213	0.872291907577234	"True"	8.42433624118271	6.86048601877723	-9.38053021336473	2.41846618298246
"45"	"Parameters Random 1037 17_02_2021 10_58.txt"	"Random"	0.0427455832675937	0.560683400851412	0.119223678203269	"True"	8.36528860229645	2.9554460061776	-3.0456137852121	13.864960269619
