"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 19_02_2021 09_19.txt"	"Random"	0.787561774413905	0.772794171292914	0.718309837821211	"True"	3.9098340462823	2.82028842372541	-4.99990086181255	1.89938304293618
"2"	"Parameters Random 1 19_02_2021 09_19.txt"	"Random"	0.805158382900076	0.814615765548817	0.00542205543352159	"True"	2.18687568258798	3.26200488118154	-3.20799429927971	3.38746759872881
"3"	"Parameters Random 10 19_02_2021 09_19.txt"	"Random"	0.366238870829595	0.986747867882611	0.106633951902809	"False"	1.3741987389622	1.49264463882045	-4.68959895706908	12.5848228655633
"4"	"Parameters Random 100 19_02_2021 09_19.txt"	"Random"	0.799843124956811	0.98369334562881	0.289290004066712	"False"	3.95190115211366	4.55255483001421	-7.15520251032646	5.3770537164361
"5"	"Parameters Random 1000 19_02_2021 09_20.txt"	"Random"	0.281915105166899	0.573352459017006	0.472476296565187	"False"	5.2059925617446	3.65274020177787	-9.16421160538086	8.47832010871017
"6"	"Parameters Random 1001 19_02_2021 09_20.txt"	"Random"	0.661028142272267	0.350483740265181	0.455532066439566	"False"	5.12265823135791	1.36034234185347	-6.74825838765082	12.9066701575718
"7"	"Parameters Random 1002 19_02_2021 09_20.txt"	"Random"	0.610513401393157	0.180330668065792	0.287579656199799	"False"	5.64306462086826	1.86834126882786	-5.6507329766297	10.9079498085503
"8"	"Parameters Random 1003 19_02_2021 09_20.txt"	"Random"	0.867372825310553	0.737125139020905	0.290366549049731	"True"	4.07570643526544	1.31170494121025	-3.76009387421902	7.88456228054846
"9"	"Parameters Random 1004 19_02_2021 09_20.txt"	"Random"	0.480588055754864	0.719142726746626	0.613638934655119	"True"	6.81959793913581	5.82236446801915	-7.98081565870358	10.9835207909023
"10"	"Parameters Random 1005 19_02_2021 09_20.txt"	"Random"	0.297881274702526	0.596773537038806	0.173944070290532	"True"	4.05914761253687	2.02582817455581	-5.67650937130412	10.2707849098204
"11"	"Parameters Random 1006 19_02_2021 09_20.txt"	"Random"	0.422096533389079	0.448106907398379	0.516034756878369	"True"	1.63949534122988	3.34159077420462	-3.78296128444731	11.1772411858144
"12"	"Parameters Random 1007 19_02_2021 09_20.txt"	"Random"	0.837800342685885	0.173012944183356	0.151820688036292	"True"	3.31776396906363	3.57666303706694	-5.97621352209312	3.75617509103871
"13"	"Parameters Random 1008 19_02_2021 09_20.txt"	"Random"	0.512436141038506	0.905351770926354	0.0582328534789454	"False"	3.39169654819647	0.299867972975976	-3.02788908404338	3.4242499166505
"14"	"Parameters Random 1009 19_02_2021 09_20.txt"	"Random"	0.43922014810863	0.550527542626972	0.71781164418651	"True"	8.84612874192523	4.99890326157561	-3.87070919740084	12.6884834594569
"15"	"Parameters Random 101 19_02_2021 09_19.txt"	"Random"	0.307091163849205	0.454472327600453	0.572513640964404	"False"	8.34339970378795	2.32159630531095	-7.90490908897699	4.70956446702237
"16"	"Parameters Random 1010 19_02_2021 09_20.txt"	"Random"	0.803907055290499	0.526717959705952	0.596830343912486	"True"	6.26664954728657	3.76210346108538	-6.33930607251297	1.62254040195541
"17"	"Parameters Random 1011 19_02_2021 09_20.txt"	"Random"	0.378362309595049	0.998214824939074	0.850506084464017	"True"	2.90411221352527	2.10527374517235	-3.4611617945449	1.57985921937648
"18"	"Parameters Random 1012 19_02_2021 09_20.txt"	"Random"	0.323501894302626	0.545738763926682	0.713320386662202	"True"	3.37190953986677	0.526755981700797	-5.19555324688061	11.2025388663987
"19"	"Parameters Random 1013 19_02_2021 09_20.txt"	"Random"	0.825433208367258	0.433100624343259	0.846219951329787	"True"	5.34283263732768	5.98947990588936	-9.41695037049833	14.5463637198762
"20"	"Parameters Random 1014 19_02_2021 09_20.txt"	"Random"	0.779842116241698	0.362872331453873	0.942637838165067	"False"	3.55073023536818	1.00740062549078	-5.5787292736944	6.80483400063078
"21"	"Parameters Random 1015 19_02_2021 09_20.txt"	"Random"	0.0121187713160167	0.600969157825133	0.112050903516007	"False"	6.41399053178336	3.36031816019157	-7.80186407181302	10.0079661455884
"22"	"Parameters Random 1016 19_02_2021 09_20.txt"	"Random"	0.531563976758964	0.316168997278094	0.0425832836886498	"True"	6.75296290379116	5.26092893146119	-9.49393145540734	14.3058414018763
"23"	"Parameters Random 1017 19_02_2021 09_20.txt"	"Random"	0.905608778082997	0.492371785761863	0.508604735968534	"True"	1.79261209033933	2.28820510639574	-3.36504426791376	7.51248650540131
"24"	"Parameters Random 1018 19_02_2021 09_20.txt"	"Random"	0.385097256116875	0.79394203652555	0.254726519423037	"False"	1.65330932379293	2.89012965315366	-5.86356075685552	6.34879901980268
"25"	"Parameters Random 1019 19_02_2021 09_20.txt"	"Random"	0.466526327235763	0.430547317040646	0.984776311654243	"False"	7.8924070167976	2.06118948401671	-7.45953610646246	12.0728609985123
"26"	"Parameters Random 102 19_02_2021 09_19.txt"	"Random"	0.37075637097297	0.579742888296568	0.545957951646479	"False"	1.29665070306626	0.363446673759171	-7.21796148267382	7.20022902159944
"27"	"Parameters Random 1020 19_02_2021 09_20.txt"	"Random"	0.648156588218345	0.625819159969084	0.615721081354705	"True"	0.174194049874596	2.46716896304957	-3.3290009418129	6.70985632751524
"28"	"Parameters Random 1021 19_02_2021 09_20.txt"	"Random"	0.77848700913034	0.681008509092274	0.234832512322985	"True"	3.11556268473262	2.09310327900229	-3.9363869199128	11.6267036802569
"29"	"Parameters Random 1022 19_02_2021 09_20.txt"	"Random"	0.124465537018264	0.87376016263627	0.882041559689049	"True"	4.66092299067131	5.54238098828263	-9.87919140514451	6.80291264617443
"30"	"Parameters Random 1023 19_02_2021 09_20.txt"	"Random"	0.996924632318388	0.879166057542251	0.475340164522883	"False"	9.77045787348611	3.06776642129787	-8.92072039431569	1.28024733868402
"31"	"Parameters Random 1024 19_02_2021 09_20.txt"	"Random"	0.552423232257494	0.943686556832884	0.81003944064072	"False"	7.18964571218054	2.89430513907386	-9.79034130546493	9.00669163929246
"32"	"Parameters Random 1025 19_02_2021 09_20.txt"	"Random"	0.883474032423497	0.45841986217932	0.731463400623838	"False"	4.82507210621791	3.97662171845933	-9.12973461730063	12.9363783711152
"33"	"Parameters Random 1026 19_02_2021 09_20.txt"	"Random"	0.311773410419892	0.844009363636409	0.963625273900102	"False"	3.85753042015592	0.583881597968614	-5.03327531192027	14.0151992533847
"34"	"Parameters Random 1027 19_02_2021 09_20.txt"	"Random"	0.191431219247896	0.685598706454601	0.263985413645861	"True"	3.6266325920616	0.44703529748514	-6.2330162840427	3.19068026148923
"35"	"Parameters Random 1028 19_02_2021 09_20.txt"	"Random"	0.823386563393043	0.341302007261031	0.579536046635339	"False"	3.22308092818002	2.61091439214875	-5.30941415237056	9.12644779362078
"36"	"Parameters Random 1029 19_02_2021 09_20.txt"	"Random"	0.524361395806763	0.927708539496165	0.236457362490696	"False"	1.62063154822109	4.37273751251887	-4.56275356026602	7.12337627946069
"37"	"Parameters Random 103 19_02_2021 09_19.txt"	"Random"	0.319255612181233	0.0152886509190689	0.813252219472371	"False"	4.59646048663994	5.64237184036221	-3.90301070651984	8.01735249360732
"38"	"Parameters Random 1030 19_02_2021 09_20.txt"	"Random"	0.291529310406231	0.6162344697594	0.747547103507925	"False"	3.48983832090555	6.2860721283659	-6.33039269644078	12.7942337698691
"39"	"Parameters Random 1031 19_02_2021 09_20.txt"	"Random"	0.913771037140798	0.788753265073766	0.421207823268305	"False"	3.30236420008806	1.19022601550581	-6.87848732939589	13.2052453699813
"40"	"Parameters Random 1032 19_02_2021 09_20.txt"	"Random"	0.282493312256954	0.260053375292295	0.241494419307127	"False"	6.89119284865229	6.85881597347299	-3.57558235896034	5.85815179172018
"41"	"Parameters Random 1033 19_02_2021 09_20.txt"	"Random"	0.00132980765343471	0.252396835294833	0.969996367549865	"True"	1.62424233942476	5.63879365544478	-8.75614756362416	7.2809505706453
"42"	"Parameters Random 1034 19_02_2021 09_20.txt"	"Random"	0.530908911326741	0.0430859064170503	0.281323394721645	"True"	7.83110768712584	0.33923890161967	-9.7149918157454	14.0176885433092
"43"	"Parameters Random 1035 19_02_2021 09_20.txt"	"Random"	0.433284655260625	0.589960632538214	0.726721317159578	"False"	4.90204369348034	6.3115122297614	-5.53085924102546	8.33804071141975
