"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 12_02_2021 12_16.txt"	"Random"	0.170523307723581	0.778969838614726	0.991362938179522	"True"	4.05863199171686	1.62011488378507	-6.90160447304367	7.4835033624176
"2"	"Parameters Random 1 12_02_2021 12_16.txt"	"Random"	0.286393997927966	0.100535442892778	0.109452301825535	"True"	7.66211986773438	6.24381632605315	-3.94489415282104	7.6409907008959
"3"	"Parameters Random 10 12_02_2021 12_16.txt"	"Random"	0.891354844522465	0.253791782928385	0.307632521128494	"False"	4.61049130082904	2.80449224851304	-4.49092476144697	3.3518395253445
"4"	"Parameters Random 100 12_02_2021 12_16.txt"	"Random"	0.842156883248714	0.674998829252539	0.876307791611984	"False"	8.17856670621652	0.752757223822863	-9.91278398026411	3.20277773961921
"5"	"Parameters Random 1000 12_02_2021 12_18.txt"	"Random"	0.904930523641343	0.698516626328684	0.84502996745515	"False"	9.14900399996619	3.15029723922568	-6.3479356856625	13.5820369341732
"6"	"Parameters Random 1001 12_02_2021 12_18.txt"	"Random"	0.104015258850195	0.913622229083819	0.908989269243057	"False"	2.82675704449402	5.20633536345077	-7.27178435592544	8.11578393639266
"7"	"Parameters Random 1002 12_02_2021 12_18.txt"	"Random"	0.0378513835276054	0.220304476355521	0.578312317526778	"True"	8.69117598887425	2.6840498150096	-5.93335034677357	13.3242509018282
"8"	"Parameters Random 1003 12_02_2021 12_18.txt"	"Random"	0.457311124065633	0.169527285750087	0.90253019045734	"True"	4.13076979192434	2.58851070883021	-8.42782183051569	13.7598561515938
"9"	"Parameters Random 1004 12_02_2021 12_18.txt"	"Random"	0.575412175287461	0.388146471105575	0.349387443560948	"True"	8.58934526642888	3.69839212452102	-9.75157204999715	8.39011528662366
"10"	"Parameters Random 1005 12_02_2021 12_18.txt"	"Random"	0.812508344154432	0.82241196681386	0.319925576677739	"True"	5.87209137704269	4.92570764989184	-7.59377881266966	4.89126564759067
"11"	"Parameters Random 1006 12_02_2021 12_18.txt"	"Random"	0.342560211166362	0.339207722979995	0.353292829660748	"False"	6.78348258250793	5.20029150203633	-9.66808423060026	13.3645547368356
"12"	"Parameters Random 1007 12_02_2021 12_18.txt"	"Random"	0.744297288931052	0.49154420720308	0.963009101282137	"True"	9.50540585518158	5.69887202119146	-3.73327086064049	0.70524682770882
"13"	"Parameters Random 1008 12_02_2021 12_18.txt"	"Random"	0.162358099292252	0.426710564732234	0.421590268002148	"True"	6.11430536901686	6.99829028911584	-5.82680212470291	6.99050067030012
"14"	"Parameters Random 1009 12_02_2021 12_18.txt"	"Random"	0.403192861200401	0.133887441574126	0.76884984593561	"False"	7.15496095576956	1.07938491411785	-7.33162113282759	14.0391275739431
"15"	"Parameters Random 101 12_02_2021 12_16.txt"	"Random"	0.96776287611495	0.203606239875437	0.0344872167532447	"True"	3.34292730478231	2.16069453124385	-7.43997472363449	13.3921500886457
"16"	"Parameters Random 1010 12_02_2021 12_18.txt"	"Random"	0.185370399145075	0.364244634114566	0.917360490001773	"False"	6.56030946501644	1.4133538477804	-4.7027812935036	7.65613792643496
