"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 17_02_2021 10_57.txt"	"Random"	0.066380305878923	0.170305752408143	0.818880294280903	"False"	7.16941804235737	1.72399244075441	-5.28031099707532	2.12608488404814
"2"	"Parameters Random 1 17_02_2021 10_57.txt"	"Random"	0.859524693041777	0.488637236396697	0.709718712518907	"False"	1.43900487944699	3.28409466723681	-5.710871584905	5.40462192727689
"3"	"Parameters Random 10 17_02_2021 10_57.txt"	"Random"	0.193566779634276	0.100311776957254	0.282518766027207	"False"	4.16263975982918	6.78865619214528	-5.97472097875291	8.60796528275002
"4"	"Parameters Random 100 17_02_2021 10_57.txt"	"Random"	0.189262396988935	0.280721484477813	0.347766520026886	"True"	6.28094269236052	5.90425425226951	-5.42014329431091	14.2407059860696
"5"	"Parameters Random 1000 17_02_2021 10_58.txt"	"Random"	0.584369629523933	0.761352797499181	0.850906008719625	"True"	6.67210754972595	3.56472280111379	-8.81301940356347	14.0364552002967
"6"	"Parameters Random 1001 17_02_2021 10_58.txt"	"Random"	0.228880105435218	0.918591981368676	0.304736350252426	"True"	7.48056470935298	2.85003668987926	-3.87229353982732	13.0256444993229
"7"	"Parameters Random 1002 17_02_2021 10_58.txt"	"Random"	0.357889283887127	0.998269494242873	0.348614389119386	"True"	4.72419710026951	0.577267538018245	-5.32766876464826	1.89155228562719
"8"	"Parameters Random 1003 17_02_2021 10_58.txt"	"Random"	0.789556849114938	0.47404697023792	0.988473086758259	"True"	6.24188808859933	2.3690957490167	-6.11552359830628	3.93916432467441
"9"	"Parameters Random 1004 17_02_2021 10_58.txt"	"Random"	0.411977798031683	0.716353786757752	0.805682254364375	"True"	1.43873693416055	4.44367923682597	-8.69911592098284	2.6329666787466
"10"	"Parameters Random 1005 17_02_2021 10_58.txt"	"Random"	0.671169377806661	0.05994507808129	0.758018759523347	"True"	2.85093217228329	2.40022956309943	-5.76132867146655	8.32119290045281
"11"	"Parameters Random 1006 17_02_2021 10_58.txt"	"Random"	0.582042473508219	0.492911623155761	0.574124565746694	"False"	9.393311865033	1.57355969900997	-3.30506508765329	7.77650374262601
"12"	"Parameters Random 1007 17_02_2021 10_58.txt"	"Random"	0.262446616733997	0.207812653447367	0.792486893443016	"False"	6.07617854893211	2.06350476519008	-5.45924615589721	6.48208950437649
"13"	"Parameters Random 1008 17_02_2021 10_58.txt"	"Random"	0.946781952554108	0.70807596870541	0.670658546044023	"True"	1.72360130212668	2.38504359645253	-3.60721096107726	12.1372463357815
"14"	"Parameters Random 1009 17_02_2021 10_58.txt"	"Random"	0.700567595465627	0.0166384181159381	0.735146953371093	"False"	9.07411796610832	5.88861217267983	-8.85222454373532	6.16893218391153
