"pf"	"scenario"	"node_ENV"	"node_LSF"	"node_CA"	"beh_excl"	"sigma_lsf"	"range_ca"	"param_mindens_ca"	"param_sigma_ca"
"1"	"Parameters Random 0 17_02_2021 10_57.txt"	"Random"	0.545219258176385	0.192565731346917	0.0783590356282459	"False"	0.243583892325379	5.56167043269358	-8.61092625974736	0.878726027790389
"2"	"Parameters Random 1 17_02_2021 10_57.txt"	"Random"	0.824284603625696	0.469249639307643	0.194177153650486	"True"	0.371921695351771	6.15517382998897	-9.50213306120337	9.0883673497552
"3"	"Parameters Random 10 17_02_2021 10_57.txt"	"Random"	0.929009556728269	0.0848719914662476	0.49607383548648	"True"	8.46430490403501	5.17269490788073	-4.06888432796308	13.3269621192847
"4"	"Parameters Random 100 17_02_2021 10_57.txt"	"Random"	0.913578429346301	0.916193742192881	0.221358783308764	"True"	1.17296351184506	4.85854907185021	-8.32841020592679	6.17406540285668
"5"	"Parameters Random 1000 17_02_2021 10_58.txt"	"Random"	0.246807610848447	0.023020635880585	0.380211673083652	"False"	7.96045569552112	3.0950302248147	-5.76638009810057	10.802944317514
"6"	"Parameters Random 1001 17_02_2021 10_58.txt"	"Random"	0.139370706380315	0.286835736013578	0.549213814779381	"False"	3.32861984961454	6.84287328964419	-3.84718350988262	0.797445136365425
"7"	"Parameters Random 1002 17_02_2021 10_58.txt"	"Random"	0.694625591437064	0.192690426457119	0.422509771678698	"False"	6.12894610052073	3.04633778945884	-7.09663132588985	12.0180495525607
"8"	"Parameters Random 1003 17_02_2021 10_58.txt"	"Random"	0.249785436041939	0.838675140039917	0.236174212444573	"True"	8.45141500817493	2.19943626587794	-6.88776833230348	6.38206670249819
"9"	"Parameters Random 1004 17_02_2021 10_58.txt"	"Random"	0.679903256490608	0.0565219770715683	0.79352079384365	"True"	6.95000218775489	5.76356174635161	-3.60611218159699	0.368886181978547
"10"	"Parameters Random 1005 17_02_2021 10_58.txt"	"Random"	0.791683965209909	0.521539521877972	0.672605030347311	"True"	3.88380442755452	5.05943248073473	-8.67336218678481	0.724763398421956
"11"	"Parameters Random 1006 17_02_2021 10_58.txt"	"Random"	0.31329608396802	0.405217621986958	0.968147216843726	"False"	8.01620444390618	1.58871876964296	-4.48002909312627	3.304933084896
"12"	"Parameters Random 1007 17_02_2021 10_58.txt"	"Random"	0.562778372953003	0.547349171585333	0.873831805162795	"True"	2.89535554401682	1.32133342350941	-9.08188846693601	12.5323164610742
"13"	"Parameters Random 1008 17_02_2021 10_58.txt"	"Random"	0.343360887666896	0.245018896222956	0.240344240863696	"True"	6.79022572589628	1.7379228426813	-8.63521747349104	12.6255349493612
"14"	"Parameters Random 1009 17_02_2021 10_58.txt"	"Random"	0.696443208434524	0.188368585479851	0.230639346878951	"False"	8.13458066607627	6.37031145696051	-3.4797456425286	2.67215440922244
"15"	"Parameters Random 101 17_02_2021 10_57.txt"	"Random"	0.923297724034692	0.370676190168546	0.738699688357992	"False"	5.14083275852307	5.02625753267032	-9.93137181270015	0.417405395254391
"16"	"Parameters Random 1010 17_02_2021 10_58.txt"	"Random"	0.935304701967284	0.387646898928887	0.144510787559826	"False"	2.49971615054128	1.76817616610076	-7.50230219800627	1.97808887702219
"17"	"Parameters Random 1011 17_02_2021 10_58.txt"	"Random"	0.628642188731664	0.118058049269121	0.00205209859673738	"True"	8.87702511477757	4.22648870800635	-3.59459763060533	9.41389433652076
"18"	"Parameters Random 1012 17_02_2021 10_58.txt"	"Random"	0.750365044702342	0.919433219400004	0.519335094158173	"True"	5.66640737110019	2.34196783821675	-8.93637025769991	11.8870911856062
"19"	"Parameters Random 1013 17_02_2021 10_58.txt"	"Random"	0.653618690827576	0.64995164267423	0.0630004078969654	"False"	8.79856522707332	1.25001301266038	-9.50615754621256	14.1099120119064
"20"	"Parameters Random 1014 17_02_2021 10_58.txt"	"Random"	0.915559814596675	0.745172938710033	0.266593427354638	"False"	0.337342733318573	3.42233692572115	-8.95793515535115	14.4295132096073
